time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,record_index
2025-01-29 20:30:00,888.5166666666668,0.0,76.0,64.96333333333332,900.52,70.0,94.03000000000002,73.99,70.0,72.0,69.71,66.97,68.99,68.0,68.0,140
2025-01-29 20:45:00,896.9933333333333,0.0,75.83333333333333,64.79666666666667,900.52,70.0,96.35666666666668,73.99,70.0,72.0,69.69666666666666,66.97,68.99,68.0,68.0,141
2025-01-29 21:00:00,900.5233333333332,0.0,75.66666666666667,64.63333333333333,900.52,70.0,98.76333333333334,73.99,70.0,72.0,69.69,66.97,68.99,68.0,68.0,142
2025-01-29 21:15:00,894.8733333333333,0.0,75.5,64.54333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.66666666666667,66.97,68.99,68.0,68.0,143
2025-01-29 21:30:00,906.1766666666666,0.0,75.5,64.32666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.57,66.97,68.99,68.0,68.0,144
2025-01-29 21:45:00,885.6933333333333,0.0,75.0,64.09666666666668,900.52,70.0,100.0,73.99,70.0,72.0,69.55,66.97,68.99,68.0,68.0,145
2025-01-29 22:00:00,892.7533333333334,0.0,75.16666666666667,63.76333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.42666666666666,66.97,68.99,68.0,68.0,146
2025-01-29 22:15:00,896.9933333333333,0.0,75.0,63.29,900.52,70.0,100.0,73.99,70.0,72.0,69.41333333333334,66.97,68.99,68.0,68.0,147
2025-01-29 22:30:00,906.1733333333332,0.0,75.0,62.91,900.52,70.0,100.0,73.99,70.0,72.0,69.33,66.97,68.99,68.0,68.0,148
2025-01-29 22:45:00,907.5866666666668,0.0,75.16666666666667,62.406666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.23,66.97,68.99,68.0,68.0,149
2025-01-29 23:00:00,897.6999999999999,0.0,75.66666666666667,62.01,900.52,70.0,100.0,73.99,70.0,72.0,69.13333333333334,66.97,68.99,68.0,68.0,150
2025-01-29 23:15:00,898.4066666666666,0.0,77.83333333333333,62.02666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.03,66.97,68.99,68.0,68.0,151
