source_file,time,Unnamed: 0,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,RmCo2,AirflowSpRht,SuplFanCmd,SuplFanState,Cooling_Stg_Cmd,Heating_Stg_Cmd
II.csv,2025-01-27 16:15:00,7,742.3133333333334,0.0,100.0,86.76666666666667,1493.8100000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.30333333333333,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
FF.csv,2025-01-27 16:15:00,7,929.48,0.0,100.0,98.76666666666668,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.11,,67.0,69.0,78.0,68.0,0.0,,1.0,-1.0,,
OO.csv,2025-01-27 16:15:00,7,64.98,0.0,5.833333333333333,65.06333333333333,63.57,0.0,70.99,15.326666666666668,74.0,0.0,70.0,0.0,71.17333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
I.csv,2025-01-27 16:15:00,7,644.8466666666667,0.0,99.0,65.19333333333333,639.9,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.16000000000001,,67.0,69.0,68.0,68.0,0.0,,,,,
H.csv,2025-01-27 16:15:00,7,649.79,0.0,100.0,75.45666666666666,849.67,0.0,70.0,62.69,74.0,0.0,70.0,72.0,70.48333333333333,,67.0,69.0,85.0,68.0,,,,,,
J.csv,2025-01-27 16:15:00,7,637.7833333333333,0.0,14.0,61.85666666666666,642.02,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.75,,67.0,69.0,85.0,55.0,495.3333333333333,,,,,
UU.csv,2025-01-27 16:15:00,7,612.36,0.0,87.0,69.00333333333333,618.0033333333334,0.0,70.47,26.62,74.0,0.0,73.0,70.99666666666667,70.54,0.0,64.0,71.0,65.0,65.0,,,,,,
K.csv,2025-01-27 16:15:00,7,876.5099999999999,100.0,100.0,63.68333333333334,1875.21,0.0,66.99,0.0,74.0,0.0,70.0,0.0,69.46333333333332,60.336666666666666,67.0,69.0,85.0,55.0,501.0,,,,,
O.csv,2025-01-27 16:15:00,7,594.6966666666666,0.0,82.33333333333333,63.84666666666666,599.64,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.42,0.0,67.0,69.0,68.0,68.0,1.0,,,,,
X.csv,2025-01-27 16:15:00,7,65.68666666666667,0.0,22.83333333333333,63.21,63.57,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.11666666666666,0.0,67.0,69.0,68.0,68.0,,,,,,
TT.csv,2025-01-27 16:15:00,7,586.93,0.0,44.833333333333336,63.96666666666666,584.81,0.0,70.48,0.0,74.0,0.0,70.0,0.0,70.38666666666667,0.0,67.0,69.0,85.0,55.0,,,,,,
Y.csv,2025-01-27 16:15:00,7,139.85,0.0,47.0,67.84333333333333,139.85,0.0,70.0,25.896666666666665,74.0,0.0,70.0,0.0,70.12,0.0,84.0,69.0,85.0,68.0,517.3333333333334,,,,,
N.csv,2025-01-27 16:15:00,7,598.23,0.0,97.66666666666669,90.06666666666666,601.76,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.05333333333334,0.0,84.0,69.0,85.0,68.0,1.0,,,,,
NN.csv,2025-01-27 16:15:00,7,64.98,0.0,4.333333333333333,80.50333333333333,63.57,0.0,72.97,46.923333333333325,74.0,0.0,70.0,74.97,73.06,0.0,67.0,69.0,68.0,68.0,,,,,,
AA.csv,2025-01-27 16:15:00,7,678.0433333333334,0.0,70.16666666666667,88.83,680.8666666666667,0.0,70.0,75.44333333333333,74.0,0.0,70.0,72.0,70.39666666666666,,67.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
L.csv,2025-01-27 16:15:00,7,598.2333333333332,0.0,93.66666666666669,63.50333333333333,599.64,0.0,70.0,3.733333333333334,74.0,0.0,70.0,0.0,70.71,60.336666666666666,67.0,69.0,68.0,68.0,0.0,,,,,
Z.csv,2025-01-27 16:15:00,7,166.6833333333333,0.0,50.16666666666666,92.71999999999998,167.39,0.0,71.49,65.79,75.0,0.0,68.0,74.99,71.78666666666668,0.0,84.0,69.0,85.0,68.0,503.6666666666667,,,,,
M.csv,2025-01-27 16:15:00,7,512.0633333333334,0.0,100.0,94.51666666666668,599.64,0.0,70.0,65.38,74.0,0.0,70.0,0.0,70.62333333333333,60.336666666666666,67.0,69.0,78.0,62.0,1.0,,,,,
W.csv,2025-01-27 15:00:00,2,440.7266666666667,0.0,1.6666666666666667,63.833333333333336,449.2,0.0,68.49,21.043333333333333,74.0,0.0,70.0,0.0,68.89999999999999,0.0,67.0,69.0,68.0,68.0,,,,,,
V.csv,2025-01-27 15:00:00,2,151.14666666666668,0.0,54.333333333333336,88.13,152.56,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.16666666666667,0.0,67.0,69.0,68.0,68.0,524.6666666666666,,,,,
A.csv,2025-01-27 15:00:00,2,473.92333333333335,0.0,6.0,92.34666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.47,,84.0,69.0,78.0,68.0,,,,,,
MM.csv,2025-01-27 15:00:00,2,449.2033333333334,0.0,51.0,62.06666666666666,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.43333333333334,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 15:00:00,2,610.9433333333333,0.0,56.833333333333336,91.63666666666666,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.95333333333333,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 15:00:00,2,1180.92,0.0,92.83333333333331,101.40666666666668,1182.3366666666666,0.0,70.0,97.60333333333334,74.0,0.0,70.0,72.0,70.03,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 15:00:00,2,716.8866666666667,0.0,86.33333333333333,61.150000000000006,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,66.56666666666666,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 15:00:00,2,152.56,0.0,6.0,82.23,152.56,0.0,68.0,67.64666666666666,74.0,0.0,70.0,0.0,67.94,0.0,67.0,69.0,68.0,68.0,528.0,,,,,
B.csv,2025-01-27 15:00:00,2,905.4666666666668,0.0,96.5,61.656666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,67.11333333333333,,66.97,68.99,68.0,68.0,488.3333333333333,,,,,
LL.csv,2025-01-27 15:00:00,2,100.29666666666668,58.60333333333333,37.0,62.00666666666667,101.00333333333332,0.0,70.0,0.0,70.0,0.0,70.0,70.0,70.93333333333334,0.0,67.0,69.0,75.0,55.0,,,,,,
Q.csv,2025-01-27 15:00:00,2,776.2166666666667,0.0,69.66666666666667,62.09,775.5099999999999,0.0,66.99,0.0,74.0,0.0,70.0,0.0,68.31666666666666,0.0,84.0,69.0,85.0,68.0,508.0,,,,,
CC.csv,2025-01-27 15:00:00,2,1065.09,0.0,100.0,102.03333333333336,1119.4766666666667,0.0,70.0,88.85333333333334,74.0,0.0,70.0,72.0,70.04666666666667,,67.0,69.0,68.0,68.0,0.0,1199.29,1.0,-1.0,,
F.csv,2025-01-27 15:00:00,2,373.6266666666667,0.0,8.333333333333334,72.37,375.04,0.0,70.0,36.42333333333333,74.0,0.0,70.0,72.0,70.11,,67.0,69.0,78.0,62.0,,,,,,
G.csv,2025-01-27 15:00:00,2,121.48333333333332,0.0,86.16666666666667,62.18,122.90000000000002,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.66,,67.0,69.0,68.0,68.0,,,,,,
P.csv,2025-01-27 15:00:00,2,547.3766666666667,0.0,38.5,86.51333333333334,538.2,0.0,82.99,100.0,74.0,0.0,70.0,0.0,72.28333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
R.csv,2025-01-27 15:00:00,2,646.26,0.0,44.5,95.19,650.5,0.0,77.99,100.0,74.0,0.0,70.0,0.0,69.01,0.0,67.0,69.0,85.0,68.0,777.0,,,,,
E.csv,2025-01-27 15:00:00,2,358.09,0.0,96.33333333333331,72.26333333333334,360.21,0.0,70.0,39.126666666666665,74.0,0.0,70.0,72.0,70.28,,67.0,69.0,68.0,68.0,486.0,,,,,
D.csv,2025-01-27 15:00:00,2,823.5366666666665,0.0,97.83333333333331,85.55666666666666,832.7199999999999,0.0,70.0,87.00333333333333,74.0,0.0,70.0,72.0,70.23,,67.0,69.0,68.0,68.0,510.6666666666667,,,,,
S.csv,2025-01-27 15:00:00,2,406.1166666666666,0.0,47.66666666666666,62.41,400.47,0.0,70.0,0.0,74.0,0.0,70.0,0.0,68.70666666666666,0.0,67.0,69.0,85.0,68.0,,,,,,
PP.csv,2025-01-27 15:00:00,2,64.27333333333333,0.0,13.333333333333334,80.05,63.57,0.0,73.99,41.26333333333333,74.0,0.0,70.0,0.0,75.41000000000001,0.0,67.0,69.0,85.0,55.0,,,,,,
JJ.csv,2025-01-27 15:00:00,2,856.7333333333332,0.0,100.0,75.23,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,72.0,65.86,,67.0,69.0,85.0,55.0,0.0,,1.0,-1.0,,
EE.csv,2025-01-27 15:00:00,2,625.0666666666667,0.0,100.0,63.79,1108.17,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.55666666666666,58.52333333333333,67.0,69.0,68.0,68.0,1.0,1108.17,,,,
KK.csv,2025-01-27 15:00:00,2,126.42333333333332,0.0,33.5,105.06333333333332,127.13,0.0,72.0,100.0,70.0,0.0,70.0,72.0,71.46666666666665,0.0,67.0,69.0,68.0,68.0,,,,,,
DD.csv,2025-01-27 15:00:00,2,945.02,0.0,100.0,102.37666666666668,1478.9800000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,65.89,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
QQ.csv,2025-01-27 15:00:00,2,445.67333333333335,0.0,97.5,62.22333333333333,449.2,0.0,68.0,0.0,74.0,0.0,70.0,0.0,70.83666666666666,0.0,67.0,69.0,85.0,68.0,,,,,,
HH.csv,2025-01-27 15:00:00,2,646.9633333333333,0.0,100.0,87.96666666666665,1765.03,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.5,,67.0,69.0,68.0,68.0,0.0,,1.0,-1.0,,
GG.csv,2025-01-27 15:00:00,2,543.14,0.0,100.0,81.93333333333334,997.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.26666666666667,,67.0,69.0,85.0,68.0,487.6666666666667,,1.0,-1.0,,
RR.csv,2025-01-27 15:00:00,2,66.39333333333333,0.0,16.333333333333332,62.32,63.57,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.04666666666667,0.0,67.0,69.0,68.0,68.0,,,,,,
SS.csv,2025-01-27 15:00:00,2,65.69,0.0,46.0,62.35999999999999,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.8,0.0,67.0,69.0,85.0,55.0,,,,,,
II.csv,2025-01-27 15:00:00,2,740.1966666666667,0.0,100.0,85.04333333333334,1493.8100000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.34666666666666,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
FF.csv,2025-01-27 15:00:00,2,971.1533333333332,0.0,100.0,93.97333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.23333333333333,,67.0,69.0,78.0,68.0,0.0,,1.0,-1.0,,
OO.csv,2025-01-27 15:00:00,2,65.69,0.0,6.833333333333333,67.39,63.57,0.0,70.99,23.65,74.0,0.0,70.0,0.0,71.35000000000001,0.0,67.0,69.0,85.0,68.0,,,,,,
I.csv,2025-01-27 15:00:00,2,632.1333333333333,0.0,98.66666666666669,63.656666666666666,639.9,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.78666666666668,,67.0,69.0,68.0,68.0,0.0,,,,,
H.csv,2025-01-27 15:00:00,2,651.1999999999999,0.0,100.0,85.39999999999999,849.67,0.0,70.0,83.29,74.0,0.0,70.0,72.0,69.85666666666667,,67.0,69.0,85.0,68.0,,,,,,
J.csv,2025-01-27 15:00:00,2,640.61,0.0,13.5,60.153333333333336,642.02,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.26333333333334,,67.0,69.0,85.0,55.0,481.3333333333333,,,,,
UU.csv,2025-01-27 15:00:00,2,618.7166666666667,0.0,87.0,68.18333333333334,621.5366666666667,0.0,70.47,27.48,74.0,0.0,73.0,70.99666666666667,70.81333333333333,0.0,64.0,71.0,65.0,65.0,,,,,,
K.csv,2025-01-27 15:00:00,2,880.7466666666666,100.0,100.0,61.97666666666667,1875.21,0.0,66.99,0.0,74.0,0.0,70.0,0.0,68.70666666666666,58.52666666666667,67.0,69.0,85.0,55.0,487.3333333333333,,,,,
O.csv,2025-01-27 15:00:00,2,601.7633333333333,0.0,82.0,62.64666666666667,599.64,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.02333333333333,0.0,67.0,69.0,68.0,68.0,1.0,,,,,
X.csv,2025-01-27 15:00:00,2,64.98333333333333,0.0,24.0,62.056666666666665,63.57,0.0,68.0,0.0,74.0,0.0,70.0,70.0,68.7,0.0,67.0,69.0,68.0,68.0,,,,,,
TT.csv,2025-01-27 15:00:00,2,585.5166666666667,0.0,44.5,62.75666666666666,584.81,0.0,70.48,0.0,74.0,0.0,70.0,0.0,70.23666666666666,0.0,67.0,69.0,85.0,55.0,,,,,,
Y.csv,2025-01-27 15:00:00,2,139.85,0.0,47.0,68.49666666666667,139.85,0.0,70.0,31.183333333333337,74.0,0.0,70.0,0.0,70.15333333333334,0.0,84.0,69.0,85.0,68.0,517.0,,,,,
N.csv,2025-01-27 15:00:00,2,603.1766666666666,0.0,97.5,88.98666666666668,601.76,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.60333333333334,0.0,84.0,69.0,85.0,68.0,1.0,,,,,
NN.csv,2025-01-27 15:00:00,2,64.27666666666666,0.0,4.333333333333333,81.77,63.57,0.0,72.97,50.3,74.0,0.0,70.0,74.99,73.06666666666666,0.0,67.0,69.0,68.0,68.0,,,,,,
AA.csv,2025-01-27 15:00:00,2,764.9166666666666,0.0,78.33333333333333,93.13333333333333,764.9166666666666,0.0,70.0,93.35,74.0,0.0,70.0,72.0,70.25666666666666,,67.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
L.csv,2025-01-27 15:00:00,2,584.8133333333334,0.0,93.33333333333331,68.61666666666666,599.64,0.0,70.0,31.90333333333333,74.0,0.0,70.0,0.0,70.42,58.52666666666667,67.0,69.0,68.0,68.0,0.0,,,,,
Z.csv,2025-01-27 15:00:00,2,168.09666666666666,0.0,50.5,97.04666666666668,167.39,0.0,71.49,78.39,75.0,0.0,68.0,74.98,71.65333333333334,0.0,84.0,69.0,85.0,68.0,487.3333333333333,,,,,
M.csv,2025-01-27 15:00:00,2,506.41333333333336,0.0,100.0,104.77,599.64,0.0,70.0,89.57000000000001,74.0,0.0,70.0,0.0,70.3,58.52333333333333,67.0,69.0,78.0,62.0,1.0,,,,,
W.csv,2025-01-27 16:45:00,9,436.49,0.0,3.8333333333333335,63.34333333333333,449.2,0.0,68.49,9.87,74.0,0.0,70.0,0.0,68.75333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
V.csv,2025-01-27 16:45:00,9,151.14666666666668,0.0,54.5,89.98333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.51,0.0,67.0,69.0,68.0,68.0,529.3333333333334,,,,,
A.csv,2025-01-27 16:45:00,9,474.6266666666667,0.0,6.5,93.93333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.00333333333333,,84.0,69.0,78.0,68.0,,,,,,
MM.csv,2025-01-27 16:45:00,9,443.5533333333333,0.0,50.5,63.79,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.37666666666667,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 16:45:00,9,605.9966666666667,0.0,58.66666666666666,93.68,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.55,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 16:45:00,9,1143.49,0.0,89.0,96.48333333333332,1143.49,0.0,70.0,92.64333333333332,74.0,0.0,70.0,72.0,70.05666666666667,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 16:45:00,9,709.8233333333334,0.0,86.0,63.02666666666666,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,67.45,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 16:45:00,9,152.56,0.0,4.333333333333333,62.59666666666666,152.56,0.0,68.0,0.0,74.0,0.0,70.0,0.0,69.56,0.0,67.0,69.0,68.0,68.0,705.0,,,,,
B.csv,2025-01-27 16:45:00,9,901.9366666666666,0.0,97.5,63.96666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,67.84333333333333,,66.97,68.99,68.0,68.0,503.3333333333333,,,,,
LL.csv,2025-01-27 16:45:00,9,121.48666666666668,89.64666666666666,42.0,63.60999999999999,121.48666666666668,0.0,70.0,0.0,70.0,0.0,70.0,70.0,70.53333333333335,0.0,67.0,69.0,75.0,55.0,,,,,,
Q.csv,2025-01-27 16:45:00,9,770.5666666666666,0.0,69.83333333333333,63.92000000000001,775.5099999999999,0.0,66.99,0.0,74.0,0.0,70.0,0.0,68.47,0.0,84.0,69.0,85.0,68.0,518.6666666666666,,,,,
CC.csv,2025-01-27 16:45:00,9,1072.8566666666666,0.0,89.83333333333333,98.09333333333332,1076.39,0.0,70.0,82.64666666666666,74.0,0.0,70.0,72.0,70.07333333333334,,67.0,69.0,68.0,68.0,0.0,1199.29,1.0,-1.0,,
F.csv,2025-01-27 16:45:00,9,374.3366666666666,0.0,10.166666666666666,70.59333333333333,375.04,0.0,70.0,27.313333333333333,74.0,0.0,70.0,72.0,70.19333333333334,,67.0,69.0,78.0,62.0,,,,,,
G.csv,2025-01-27 16:45:00,9,127.84000000000002,0.0,89.66666666666667,64.39,122.90000000000002,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,67.0,69.0,68.0,68.0,,,,,,
P.csv,2025-01-27 16:45:00,9,536.0766666666667,0.0,39.16666666666666,88.18333333333334,538.2,0.0,82.99,100.0,74.0,0.0,70.0,0.0,71.60666666666667,0.0,67.0,69.0,85.0,68.0,,,,,,
R.csv,2025-01-27 16:45:00,9,651.9066666666666,0.0,44.5,96.67666666666666,650.5,0.0,77.99,100.0,74.0,0.0,70.0,0.0,69.28666666666668,0.0,67.0,69.0,85.0,68.0,822.6666666666666,,,,,
E.csv,2025-01-27 16:45:00,9,353.8533333333333,0.0,97.0,69.66666666666667,360.21,0.0,70.0,27.616666666666664,74.0,0.0,70.0,72.0,69.96666666666665,,67.0,69.0,68.0,68.0,489.6666666666667,,,,,
D.csv,2025-01-27 16:45:00,9,839.0766666666667,0.0,98.5,84.08,832.7199999999999,0.0,70.0,80.64,74.0,0.0,70.0,72.0,70.12,,67.0,69.0,68.0,68.0,530.3333333333334,,,,,
S.csv,2025-01-27 16:45:00,9,398.3466666666666,0.0,47.833333333333336,64.19,400.47,0.0,70.0,0.0,74.0,0.0,70.0,0.0,69.34666666666666,0.0,67.0,69.0,85.0,68.0,,,,,,
PP.csv,2025-01-27 16:45:00,9,64.98333333333333,0.0,12.833333333333334,102.88333333333333,63.57,0.0,73.99,74.13666666666667,74.0,0.0,70.0,0.0,73.36666666666666,0.0,67.0,69.0,85.0,55.0,,,,,,
JJ.csv,2025-01-27 16:45:00,9,856.7333333333332,0.0,100.0,77.63,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.61,,67.0,69.0,85.0,55.0,0.0,,1.0,-1.0,,
EE.csv,2025-01-27 16:45:00,9,627.8933333333333,0.0,100.0,65.69,1108.17,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.88666666666667,61.080000000000005,67.0,69.0,68.0,68.0,1.0,1108.17,,,,
KK.csv,2025-01-27 16:45:00,9,127.13,9.823333333333332,33.0,106.4,125.01,0.0,72.0,93.03333333333336,70.0,0.0,70.0,72.0,72.19333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
DD.csv,2025-01-27 16:45:00,9,942.1933333333332,0.0,100.0,104.39666666666666,1478.9800000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.35000000000001,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
QQ.csv,2025-01-27 16:45:00,9,454.8533333333333,0.0,96.83333333333331,63.9,449.2,0.0,68.0,0.0,74.0,0.0,70.0,0.0,71.23333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
HH.csv,2025-01-27 16:45:00,9,636.37,0.0,100.0,90.10333333333334,1765.03,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.85666666666667,,67.0,69.0,68.0,68.0,0.0,,1.0,-1.0,,
GG.csv,2025-01-27 16:45:00,9,533.2533333333333,0.0,100.0,84.11,997.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.51,,67.0,69.0,85.0,68.0,503.0,,1.0,-1.0,,
RR.csv,2025-01-27 16:45:00,9,65.69,0.0,15.5,64.01666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.01666666666667,0.0,67.0,69.0,68.0,68.0,,,,,,
SS.csv,2025-01-27 16:45:00,9,62.86333333333334,0.0,45.5,64.12,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.33666666666666,0.0,67.0,69.0,85.0,55.0,,,,,,
II.csv,2025-01-27 16:45:00,9,736.6633333333333,0.0,100.0,87.25999999999999,1493.8100000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.65333333333332,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
FF.csv,2025-01-27 16:45:00,9,893.46,0.0,100.0,112.51666666666668,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.51,,67.0,69.0,78.0,68.0,0.0,,1.0,-1.0,,
OO.csv,2025-01-27 16:45:00,9,64.98,0.0,5.166666666666667,65.48666666666666,63.57,0.0,70.99,15.07,74.0,0.0,70.0,0.0,71.09333333333332,0.0,67.0,69.0,85.0,68.0,,,,,,
I.csv,2025-01-27 16:45:00,9,643.4333333333333,0.0,99.33333333333331,65.65333333333334,639.9,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.42666666666668,,67.0,69.0,68.0,68.0,0.0,,,,,
H.csv,2025-01-27 16:45:00,9,666.0333333333333,0.0,100.0,69.60333333333334,849.67,0.0,70.0,46.70000000000001,74.0,0.0,70.0,72.0,70.79,,67.0,69.0,85.0,68.0,,,,,,
J.csv,2025-01-27 16:45:00,9,635.6633333333333,0.0,14.0,62.54666666666666,642.02,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.96333333333332,,67.0,69.0,85.0,55.0,490.6666666666667,,,,,
UU.csv,2025-01-27 16:45:00,9,616.5933333333334,0.0,87.0,69.40333333333334,616.59,0.0,70.47,26.346666666666664,74.0,0.0,73.0,70.99666666666667,70.51333333333334,0.0,64.0,71.0,65.0,65.0,,,,,,
K.csv,2025-01-27 16:45:00,9,896.9900000000001,100.0,100.0,64.29333333333334,1875.21,0.0,66.99,0.0,74.0,0.0,70.0,0.0,69.77,61.080000000000005,67.0,69.0,85.0,55.0,502.3333333333333,,,,,
O.csv,2025-01-27 16:45:00,9,599.6433333333333,0.0,82.16666666666667,64.41666666666667,599.64,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.55,0.0,67.0,69.0,68.0,68.0,1.0,,,,,
X.csv,2025-01-27 16:45:00,9,63.57,0.0,21.5,63.78333333333333,63.57,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.28666666666668,0.0,67.0,69.0,68.0,68.0,,,,,,
TT.csv,2025-01-27 16:45:00,9,593.9933333333333,0.0,44.5,64.51333333333334,584.81,0.0,70.48,0.0,74.0,0.0,70.0,0.0,70.42666666666666,0.0,67.0,69.0,85.0,55.0,,,,,,
Y.csv,2025-01-27 16:45:00,9,139.85,0.0,46.5,67.91666666666667,139.85,0.0,70.0,24.356666666666666,74.0,0.0,70.0,0.0,70.11,0.0,84.0,69.0,85.0,68.0,525.0,,,,,
N.csv,2025-01-27 16:45:00,9,599.6433333333333,0.0,97.66666666666669,90.72,601.76,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.22333333333334,0.0,84.0,69.0,85.0,68.0,1.0,,,,,
NN.csv,2025-01-27 16:45:00,9,62.85999999999999,0.0,5.333333333333333,80.25666666666667,63.57,0.0,72.97,45.74333333333334,74.0,0.0,70.0,74.99,73.06,0.0,67.0,69.0,68.0,68.0,,,,,,
AA.csv,2025-01-27 16:45:00,9,644.14,0.0,66.83333333333333,85.44333333333333,638.4866666666667,0.0,70.0,66.64666666666666,74.0,0.0,70.0,72.0,70.49333333333334,,67.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
L.csv,2025-01-27 16:45:00,9,597.5233333333333,0.0,92.33333333333331,64.13333333333334,599.64,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.82666666666667,61.080000000000005,67.0,69.0,68.0,68.0,0.0,,,,,
Z.csv,2025-01-27 16:45:00,9,167.39,0.0,50.0,90.82,167.39,0.0,71.49,61.443333333333335,75.0,0.0,68.0,74.99,71.78,0.0,84.0,69.0,85.0,68.0,505.0,,,,,
M.csv,2025-01-27 16:45:00,9,515.5933333333334,0.0,100.0,87.10333333333334,599.64,0.0,70.0,54.06999999999999,74.0,0.0,70.0,0.0,70.68666666666667,61.080000000000005,67.0,69.0,78.0,62.0,1.0,,,,,
W.csv,2025-01-27 15:45:00,5,456.97,0.0,4.5,63.48333333333333,449.2,0.0,68.49,17.62,74.0,0.0,70.0,0.0,68.71333333333332,0.0,67.0,69.0,68.0,68.0,,,,,,
V.csv,2025-01-27 15:45:00,5,150.44,0.0,54.333333333333336,89.06,152.56,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.45666666666666,0.0,67.0,69.0,68.0,68.0,545.6666666666666,,,,,
A.csv,2025-01-27 15:45:00,5,473.2166666666667,0.0,6.333333333333333,93.08666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.39,,84.0,69.0,78.0,68.0,,,,,,
MM.csv,2025-01-27 15:45:00,5,447.0833333333333,0.0,50.833333333333336,62.88999999999999,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.50333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 15:45:00,5,596.8166666666667,0.0,57.66666666666666,92.64666666666666,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 15:45:00,5,1165.3833333333334,0.0,90.66666666666669,99.31666666666666,1161.1466666666663,0.0,70.0,94.90333333333332,74.0,0.0,70.0,72.0,70.09,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 15:45:00,5,726.07,0.0,86.16666666666667,61.99,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,66.92999999999999,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 15:45:00,5,151.14666666666668,0.0,4.833333333333333,62.17,152.56,0.0,68.0,9.323333333333332,74.0,0.0,70.0,0.0,69.98,0.0,67.0,69.0,68.0,68.0,885.0,,,,,
B.csv,2025-01-27 15:45:00,5,904.0533333333332,0.0,97.0,62.78,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,67.45666666666666,,66.97,68.99,68.0,68.0,509.6666666666667,,,,,
