time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-03-10 17:30:00,1108.8833333333332,-2.1100000000001273,,0.0,85.66666666666667,66.28333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,69.00333333333333,,,67.0,69.0,,,1.6899999999999977,0.0
2025-03-10 17:45:00,1117.36,16.960000000000036,,0.0,85.83333333333333,66.67333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.02,,,67.0,69.0,,,1.6199999999999903,0.0
2025-03-10 18:00:00,1115.2366666666667,19.069999999999936,,0.0,86.66666666666667,67.51,1108.17,0.0,70.0,100.0,,0.0,,,,69.10333333333334,,,67.0,69.0,,,1.4899999999999949,0.0
2025-03-10 18:15:00,1108.1733333333334,-10.590000000000146,,0.0,84.83333333333333,63.00666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.12666666666667,,,67.0,69.0,,,1.3100000000000023,0.0
2025-03-10 18:30:00,1098.2866666666666,-6.350000000000136,,0.0,96.66666666666667,64.70666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.63666666666667,,,67.0,69.0,,,1.7000000000000028,0.0
2025-03-10 18:45:00,1108.1733333333334,25.429999999999836,,0.0,87.66666666666667,62.56,1108.17,0.0,70.0,100.0,,0.0,,,,68.77333333333333,,,67.0,69.0,,,1.3599999999999994,0.0
2025-03-10 19:00:00,1113.12,14.839999999999918,,0.0,93.83333333333333,59.95666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.26333333333334,,,67.0,69.0,,,1.6700000000000017,0.0
2025-03-10 19:15:00,1103.2333333333333,-8.470000000000027,,0.0,99.83333333333333,59.843333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,67.97666666666667,,,67.0,69.0,,,1.5200000000000031,0.0
2025-03-10 19:30:00,1092.6366666666665,-8.470000000000027,,0.0,100.0,59.70666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,67.89666666666666,,,67.0,69.0,,,1.470000000000006,0.0
2025-03-10 19:45:00,1101.8166666666666,2.119999999999891,,0.0,100.0,59.96666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,67.88,,,67.0,69.0,,,1.4200000000000017,0.0
2025-03-10 20:00:00,1104.6433333333332,-23.300000000000182,,0.0,98.16666666666667,60.35666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,67.91000000000001,,,67.0,69.0,,,1.5899999999999963,0.0
2025-03-10 20:15:00,1108.88,-6.350000000000136,,0.0,90.0,60.656666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.0,,,67.0,69.0,,,1.2999999999999972,0.0
2025-03-10 20:30:00,1116.6499999999999,-6.350000000000136,,0.0,84.66666666666667,60.71333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.12,,,67.0,69.0,,,1.4200000000000017,0.0
2025-03-10 20:45:00,1106.0566666666666,-2.1100000000001273,,0.0,82.5,61.03333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.21666666666667,,,67.0,69.0,,,1.5300000000000011,0.0
2025-03-10 21:00:00,1101.82,-12.710000000000036,,0.0,79.83333333333333,60.906666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.35,,,67.0,69.0,,,1.4199999999999946,0.0
2025-03-10 21:15:00,1107.4666666666667,,,0.0,78.83333333333333,60.92666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.48,,,67.0,69.0,,,,
2025-03-10 21:30:00,1110.2966666666666,-2.1100000000001273,,0.0,77.16666666666667,61.06333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.62333333333333,,,67.0,69.0,,,1.5499999999999972,0.0
2025-03-10 21:45:00,1105.3500000000001,8.480000000000018,,0.0,77.16666666666667,61.21666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.74,,,67.0,69.0,,,1.5600000000000023,0.0
2025-03-10 22:00:00,1111.7066666666667,6.3599999999999,,0.0,76.66666666666667,61.00333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.84666666666666,,,67.0,69.0,,,1.4899999999999949,0.0
2025-03-10 22:15:00,1109.5833333333333,4.240000000000009,,0.0,77.0,60.75,1108.17,0.0,70.0,100.0,,0.0,,,,68.83999999999999,,,67.0,69.0,,,1.5200000000000031,0.0
2025-03-10 22:30:00,1102.5233333333333,-10.590000000000146,,0.0,77.5,60.73666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.81333333333333,,,67.0,69.0,,,1.5200000000000031,0.0
2025-03-10 22:45:00,1096.8733333333332,-4.230000000000018,,0.0,77.0,60.47666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.74,,,67.0,69.0,,,1.5599999999999952,0.0
2025-03-10 23:00:00,1107.47,-4.230000000000018,,0.0,77.83333333333333,60.169999999999995,1108.17,0.0,70.0,100.0,,0.0,,,,68.63,,,67.0,69.0,,,1.509999999999998,0.0
2025-03-10 23:15:00,1104.6433333333334,-8.470000000000027,,0.0,80.5,59.800000000000004,1108.17,0.0,70.0,100.0,,0.0,,,,68.43666666666667,,,67.0,69.0,,,1.5399999999999991,0.0
2025-03-10 23:30:00,1113.1200000000001,-4.230000000000018,,0.0,84.5,61.423333333333325,1108.17,0.0,70.0,100.0,,0.0,,,,68.16333333333334,,,67.0,69.0,,,1.6000000000000014,0.0
2025-03-10 23:45:00,1110.2933333333333,10.599999999999909,,0.0,83.83333333333333,64.88333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.42666666666666,,,67.0,69.0,,,1.1899999999999977,0.0
2025-03-11 00:00:00,1089.1033333333332,-10.590000000000146,,0.0,91.66666666666667,63.24333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.34,,,67.0,69.0,,,1.9299999999999997,0.0
2025-03-11 00:15:00,1111.7066666666667,-14.830000000000155,,0.0,99.5,66.81333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.52666666666666,,,67.0,69.0,,,1.3999999999999915,0.0
2025-03-11 00:30:00,1112.4133333333332,27.549999999999955,,0.0,87.33333333333333,66.32333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.73333333333333,,,67.0,69.0,,,1.5800000000000125,0.0
2025-03-11 00:45:00,1112.4133333333332,36.02999999999997,,0.0,90.16666666666667,65.70666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.69,,,67.0,69.0,,,1.6400000000000006,0.0
2025-03-11 01:00:00,1088.3966666666668,-14.830000000000155,,0.0,98.5,65.57333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.59666666666668,,,67.0,69.0,,,1.8299999999999912,0.0
2025-03-11 01:15:00,1094.0466666666669,0.0,,0.0,100.0,65.34333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.54666666666667,,,67.0,69.0,,,1.7199999999999989,0.0
2025-03-11 01:30:00,1078.5066666666667,-33.90000000000009,,0.0,100.0,65.14333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.39999999999999,,,67.0,69.0,,,1.8399999999999963,0.0
2025-03-11 01:45:00,1076.39,-29.660000000000082,,0.0,100.0,64.62666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.36,,,67.0,69.0,,,1.7800000000000082,0.0
2025-03-11 02:00:00,1069.3266666666666,-36.01999999999998,,0.0,100.0,64.19666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.25333333333333,,,67.0,69.0,,,1.8999999999999915,0.0
2025-03-11 02:15:00,1048.1366666666665,-55.090000000000146,,0.0,100.0,64.00333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.18666666666667,,,67.0,69.0,,,1.8800000000000026,0.0
2025-03-11 02:30:00,1041.7833333333335,-61.440000000000055,,0.0,100.0,63.68666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.14333333333333,,,67.0,69.0,,,1.8399999999999963,0.0
2025-03-11 02:45:00,1062.2666666666667,-27.539999999999964,,0.0,100.0,63.303333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.03,,,67.0,69.0,,,1.8699999999999974,0.0
2025-03-11 03:00:00,1053.7866666666666,-57.210000000000036,,0.0,100.0,62.57,1108.17,0.0,70.0,100.0,,0.0,,,,67.99666666666667,,,67.0,69.0,,,1.779999999999994,0.0
2025-03-11 03:15:00,1060.8500000000001,-36.01999999999998,,0.0,100.0,62.03666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.03666666666668,,,67.0,69.0,,,1.769999999999996,0.0
2025-03-11 03:30:00,1055.2033333333331,-57.210000000000036,,0.0,100.0,62.31666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.11,,,67.0,69.0,,,1.8099999999999952,0.0
2025-03-11 03:45:00,1055.9066666666668,-61.440000000000055,,0.0,100.0,63.026666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,68.24666666666667,,,67.0,69.0,,,1.7999999999999972,0.0
2025-03-11 04:00:00,1053.0833333333333,-59.320000000000164,,0.0,100.0,62.88666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.32333333333334,,,67.0,69.0,,,1.75,0.0
2025-03-11 04:15:00,1091.93,-44.49000000000001,,0.0,99.83333333333333,60.29,1108.17,0.0,70.0,100.0,,0.0,,,,68.09333333333332,,,67.0,69.0,,,1.3200000000000003,0.0
2025-03-11 04:30:00,976.0966666666667,12.720000000000027,,0.0,95.16666666666667,60.81666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,67.76666666666667,,,67.0,69.0,,,2.279999999999994,0.0
2025-03-11 04:45:00,800.23,-313.59000000000003,,0.0,100.0,62.89000000000001,1108.17,0.0,70.0,100.0,,0.0,,,,67.82000000000001,,,67.0,69.0,,,2.3399999999999963,0.0
2025-03-11 05:00:00,798.82,-305.1100000000001,,0.0,100.0,63.18333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.09333333333333,,,67.0,69.0,,,2.479999999999997,0.0
2025-03-11 05:15:00,793.8766666666667,-305.1100000000001,,0.0,100.0,63.339999999999996,1108.17,0.0,70.0,100.0,,0.0,,,,68.22333333333334,,,67.0,69.0,,,2.450000000000003,0.0
2025-03-11 05:30:00,785.3966666666666,-319.95000000000005,,0.0,100.0,65.19666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.36,,,67.0,69.0,,,2.539999999999999,0.0
2025-03-11 05:45:00,868.0333333333334,-307.23,,0.0,100.0,66.02666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.60666666666667,,,67.0,69.0,,,1.980000000000004,0.0
2025-03-11 06:00:00,927.3633333333333,-186.46000000000004,,0.0,100.0,65.3,1108.17,0.0,70.0,100.0,,0.0,,,,68.72666666666667,,,67.0,69.0,,,2.0,0.0
2025-03-11 06:15:00,943.6066666666666,-163.1500000000001,,0.0,100.0,65.26,1108.17,0.0,70.0,100.0,,0.0,,,,68.67,,,67.0,69.0,,,2.230000000000004,0.0
2025-03-11 06:30:00,942.1933333333333,-169.5100000000001,,0.0,100.0,65.34666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.72,,,67.0,69.0,,,2.0999999999999943,0.0
2025-03-11 06:45:00,936.5466666666666,-173.74000000000012,,0.0,100.0,65.20666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.71333333333332,,,67.0,69.0,,,2.1300000000000026,0.0
2025-03-11 07:00:00,933.0099999999999,-173.74000000000012,,0.0,100.0,65.00666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.7,,,67.0,69.0,,,2.1999999999999957,0.0
2025-03-11 07:15:00,943.61,-158.91000000000008,,0.0,100.0,64.96333333333332,1108.17,0.0,70.0,100.0,,0.0,,,,68.64,,,67.0,69.0,,,2.259999999999991,0.0
2025-03-11 07:30:00,940.0733333333333,-167.3900000000001,,0.0,100.0,65.00666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.62333333333333,,,67.0,69.0,,,2.25,0.0
2025-03-11 07:45:00,940.7800000000001,-171.6300000000001,,0.0,100.0,65.00666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.67666666666668,,,67.0,69.0,,,2.239999999999995,0.0
2025-03-11 08:00:00,942.9,-161.0300000000001,,0.0,100.0,65.05666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.70666666666666,,,67.0,69.0,,,2.229999999999997,0.0
2025-03-11 08:15:00,961.2666666666668,-131.37000000000012,,0.0,100.0,64.63333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.71333333333332,,,67.0,69.0,,,2.2099999999999937,0.0
2025-03-11 08:30:00,945.02,-169.5100000000001,,0.0,100.0,64.56333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.65333333333334,,,67.0,69.0,,,2.309999999999995,0.0
2025-03-11 08:45:00,948.5500000000001,-146.20000000000005,,0.0,100.0,64.67333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.61666666666666,,,67.0,69.0,,,2.250000000000007,0.0
2025-03-11 09:00:00,957.0266666666666,-169.5100000000001,,0.0,100.0,64.64,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,2.279999999999994,0.0
2025-03-11 09:15:00,945.7266666666666,-161.0300000000001,,0.0,100.0,64.77333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.62333333333333,,,67.0,69.0,,,2.270000000000003,0.0
2025-03-11 09:30:00,954.91,-154.67000000000007,,0.0,100.0,64.76,1108.17,0.0,70.0,100.0,,0.0,,,,68.65,,,67.0,69.0,,,2.260000000000005,0.0
2025-03-11 09:45:00,954.9066666666668,-146.20000000000005,,0.0,100.0,64.12666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.63,,,67.0,69.0,,,2.3599999999999923,0.0
2025-03-11 10:00:00,848.2599999999999,-197.05000000000007,,0.0,100.0,62.626666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,68.39999999999999,,,67.0,69.0,,,2.8999999999999986,0.0
2025-03-11 10:15:00,788.2233333333334,-307.23,,0.0,100.0,63.13666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.23,,,67.0,69.0,,,2.5600000000000023,0.0
2025-03-11 10:30:00,787.5166666666668,-315.71000000000004,,0.0,100.0,63.343333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.18666666666667,,,67.0,69.0,,,2.5799999999999983,0.0
2025-03-11 10:45:00,788.93,-332.6600000000001,,0.0,100.0,65.27,1108.17,0.0,70.0,100.0,,0.0,,,,68.28000000000002,,,67.0,69.0,,,2.6300000000000026,0.0
2025-03-11 11:00:00,834.1333333333333,-296.6400000000001,,0.0,100.0,65.75,1108.17,0.0,70.0,100.0,,0.0,,,,68.54666666666667,,,67.0,69.0,,,2.0600000000000023,0.0
2025-03-11 11:15:00,834.8366666666667,-279.69000000000005,,0.0,100.0,65.5,1108.17,0.0,70.0,100.0,,0.0,,,,68.60333333333334,,,67.0,69.0,,,2.1600000000000037,0.0
2025-03-11 11:30:00,841.1966666666667,-275.45000000000005,,0.0,100.0,64.98333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,2.240000000000009,0.0
2025-03-11 11:45:00,805.88,-260.6200000000001,,0.0,100.0,62.876666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,68.44666666666667,,,67.0,69.0,,,2.3699999999999974,0.0
2025-03-11 12:00:00,783.2800000000001,-332.6600000000001,,0.0,100.0,63.24666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.26666666666667,,,67.0,69.0,,,2.6799999999999997,0.0
2025-03-11 12:15:00,765.6233333333333,-345.3700000000001,,0.0,100.0,63.63666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.2,,,67.0,69.0,,,2.549999999999997,0.0
2025-03-11 12:30:00,767.7433333333333,-328.4200000000001,,0.0,100.0,63.76,1108.17,0.0,70.0,100.0,,0.0,,,,68.2,,,67.0,69.0,,,2.5899999999999963,0.0
2025-03-11 12:45:00,764.9133333333333,-341.1400000000001,,0.0,100.0,65.45,1108.17,0.0,70.0,100.0,,0.0,,,,68.32000000000001,,,67.0,69.0,,,2.8000000000000043,0.0
2025-03-11 13:00:00,825.6566666666668,-322.07000000000005,,0.0,100.0,65.87333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.55666666666667,,,67.0,69.0,,,2.1600000000000037,0.0
2025-03-11 13:15:00,854.6133333333333,-262.7400000000001,,0.0,100.0,65.73,1108.17,0.0,70.0,100.0,,0.0,,,,68.69666666666666,,,67.0,69.0,,,2.1600000000000037,0.0
2025-03-11 13:30:00,902.6433333333333,-211.8800000000001,,0.0,100.0,65.75,1108.17,0.0,70.0,100.0,,0.0,,,,68.86333333333333,,,67.0,69.0,,,2.059999999999995,0.0
2025-03-11 13:45:00,940.7833333333333,-205.5300000000001,,0.0,100.0,65.78666666666668,1108.17,0.0,70.0,100.0,,0.0,,,,68.95333333333333,,,67.0,69.0,,,2.1300000000000026,0.0
2025-03-11 14:00:00,985.9866666666667,-135.60000000000002,,0.0,100.0,65.89333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.99,,,67.0,69.0,,,2.0899999999999963,0.0
2025-03-11 14:15:00,1048.8466666666666,-91.11000000000013,,0.0,100.0,66.05666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.00333333333333,,,67.0,69.0,,,2.1499999999999986,0.0
2025-03-11 14:30:00,1109.5866666666668,-23.300000000000182,,0.0,90.5,66.30666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.04,,,67.0,69.0,,,2.1299999999999955,0.0
2025-03-11 14:45:00,1099.6966666666667,-16.950000000000045,,0.0,84.66666666666667,66.47666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.13333333333334,,,67.0,69.0,,,2.010000000000005,0.0
2025-03-11 15:00:00,1065.0933333333332,-40.25,,0.0,100.0,66.54,1108.17,0.0,70.0,100.0,,0.0,,,,69.15,,,67.0,69.0,,,1.7999999999999972,0.0
2025-03-11 15:15:00,1064.3833333333334,-48.73000000000002,,0.0,100.0,67.72,1108.17,0.0,70.0,100.0,,0.0,,,,69.29,,,67.0,69.0,,,1.6200000000000045,0.0
2025-03-11 15:30:00,1068.6233333333332,-12.710000000000036,,0.0,100.0,61.13333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.09666666666666,,,67.0,69.0,,,1.9799999999999969,0.0
2025-03-11 15:45:00,1034.72,-61.440000000000055,,0.0,100.0,61.46666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.48333333333333,,,67.0,69.0,,,1.6199999999999974,0.0
2025-03-11 16:00:00,1037.5466666666669,-59.320000000000164,,0.0,100.0,62.85666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.43666666666667,,,67.0,69.0,,,1.5700000000000003,0.0
2025-03-11 16:15:00,1033.3066666666666,-72.03999999999996,,0.0,100.0,64.31666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.54666666666667,,,67.0,69.0,,,1.5499999999999972,0.0
2025-03-11 16:30:00,1053.79,-50.850000000000136,,0.0,100.0,65.38333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.70333333333333,,,67.0,69.0,,,1.5799999999999912,0.0
2025-03-11 16:45:00,1061.5600000000002,-65.68000000000006,,0.0,100.0,66.31333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.89333333333333,,,67.0,69.0,,,1.3100000000000023,0.0
2025-03-11 17:00:00,1077.0966666666666,-38.1400000000001,,0.0,99.16666666666667,66.90333333333332,1108.17,0.0,70.0,100.0,,0.0,,,,69.06,,,67.0,69.0,,,1.4499999999999886,0.0
2025-03-11 17:15:00,1103.23,-6.350000000000136,,0.0,87.33333333333333,67.17333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.25666666666666,,,67.0,69.0,,,1.0900000000000034,0.0
2025-03-11 17:30:00,1094.7566666666667,-4.230000000000018,,0.0,86.66666666666667,67.08,1108.17,0.0,70.0,100.0,,0.0,,,,69.3,,,67.0,69.0,,,1.1200000000000045,0.0
2025-03-11 17:45:00,1122.3,-12.710000000000036,,0.0,87.33333333333333,67.52666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.38333333333334,,,67.0,69.0,,,1.2399999999999949,0.0
2025-03-11 18:00:00,1108.1766666666665,10.599999999999909,,0.0,85.83333333333333,62.75666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.25333333333333,,,67.0,69.0,,,0.6800000000000068,0.0
2025-03-11 18:15:00,1089.1033333333332,-29.660000000000082,,0.0,98.66666666666667,60.52333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.60666666666667,,,67.0,69.0,,,1.4000000000000057,0.0
2025-03-11 18:30:00,636.37,-468.2700000000001,,0.0,100.0,61.49,1108.17,0.0,70.0,100.0,,0.0,,,,67.91,,,67.0,69.0,,,1.4600000000000009,0.0
2025-03-11 18:45:00,634.9566666666666,-476.7400000000001,,0.0,100.0,64.15666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.22666666666667,,,67.0,69.0,,,2.0899999999999963,0.0
2025-03-11 19:00:00,624.3633333333333,-483.1,,0.0,100.0,64.35333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.48,,,67.0,69.0,,,2.4299999999999997,0.0
2025-03-11 19:15:00,624.3633333333333,,,0.0,100.0,64.57000000000001,1108.17,0.0,70.0,100.0,,0.0,,,,68.61333333333333,,,67.0,69.0,,,,
2025-03-11 19:30:00,627.1899999999999,-476.7400000000001,,0.0,100.0,64.73,1108.17,0.0,70.0,100.0,,0.0,,,,68.76333333333334,,,67.0,69.0,,,2.3299999999999983,0.0
2025-03-11 19:45:00,622.2466666666667,-487.34000000000003,,0.0,100.0,64.74666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.89999999999999,,,67.0,69.0,,,2.25,0.0
2025-03-11 20:00:00,625.07,-474.6200000000001,,0.0,100.0,64.89333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.08,,,67.0,69.0,,,2.440000000000005,0.0
2025-03-11 20:15:00,652.6133333333333,-453.44000000000005,,0.0,100.0,64.80333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.24333333333334,,,67.0,69.0,,,2.2900000000000063,0.0
2025-03-11 20:30:00,654.7333333333333,-453.44000000000005,,0.0,100.0,64.7,1108.17,0.0,70.0,100.0,,0.0,,,,69.45,,,67.0,69.0,,,2.269999999999996,0.0
2025-03-11 20:45:00,656.85,-451.32000000000005,,0.0,100.0,64.64,1108.17,0.0,70.0,100.0,,0.0,,,,69.64666666666666,,,67.0,69.0,,,2.210000000000008,0.0
2025-03-11 21:00:00,648.38,-461.9100000000001,,0.0,100.0,64.64333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.83,,,67.0,69.0,,,2.269999999999996,0.0
2025-03-11 21:15:00,661.7966666666667,-449.20000000000005,,0.0,100.0,64.67,1101.8133333333333,0.0,70.0,99.10333333333334,,0.0,,,,70.01666666666667,,,67.0,69.0,,,2.3000000000000043,0.0
2025-03-11 21:30:00,656.15,-417.41999999999996,,0.0,100.0,64.67666666666666,1072.1533333333334,0.0,70.0,94.77,,0.0,,,,70.2,,,67.0,69.0,,,2.229999999999997,0.0
2025-03-11 21:45:00,656.1433333333333,-398.35,,0.0,100.0,64.65666666666667,1036.8366666666668,0.0,70.0,89.53666666666668,,0.0,,,,70.36,,,67.0,69.0,,,2.190000000000005,0.0
2025-03-11 22:00:00,656.1466666666666,-351.73,,0.0,100.0,64.64,990.93,0.0,70.0,82.51,,0.0,,,,70.52666666666666,,,67.0,69.0,,,2.3700000000000045,0.0
2025-03-11 22:15:00,657.5566666666667,-307.24,,0.0,100.0,64.56333333333333,948.5533333333333,0.0,70.0,75.96333333333332,,0.0,,,,70.64,,,67.0,69.0,,,2.270000000000003,0.0
2025-03-11 22:30:00,661.7966666666666,-260.62,,0.0,100.0,64.36333333333333,906.1733333333333,0.0,70.0,69.92333333333333,,0.0,,,,70.68,,,67.0,69.0,,,2.4100000000000037,0.0
2025-03-11 22:45:00,654.7333333333333,-233.07000000000005,,0.0,100.0,64.22666666666667,870.86,0.0,70.0,64.69,,0.0,,,,70.67333333333333,,,67.0,69.0,,,2.450000000000003,0.0
2025-03-11 23:00:00,655.4399999999999,-205.52999999999997,,0.0,100.0,64.00666666666666,850.3766666666667,0.0,70.0,61.54,,0.0,,,,70.59666666666668,,,67.0,69.0,,,2.480000000000004,0.0
2025-03-11 23:15:00,651.91,-188.57999999999993,,0.0,100.0,63.79,853.1999999999999,0.0,70.0,61.93000000000001,,0.0,,,,70.38333333333333,,,67.0,69.0,,,2.469999999999999,0.0
2025-03-11 23:30:00,658.2633333333333,-197.05999999999995,,0.0,100.0,63.47,877.9266666666666,0.0,70.0,65.63333333333333,,0.0,,,,70.10666666666667,,,67.0,69.0,,,2.510000000000005,0.0
2025-03-11 23:45:00,655.44,-250.02999999999997,,0.0,100.0,62.906666666666666,936.5466666666666,0.0,70.0,74.22666666666667,,0.0,,,,69.69666666666666,,,67.0,69.0,,,2.440000000000005,0.0
2025-03-12 00:00:00,649.0833333333334,-317.83000000000004,,0.0,100.0,62.526666666666664,1017.0633333333332,0.0,70.0,86.37,,0.0,,,,69.27,,,67.0,69.0,,,2.469999999999999,0.0
2025-03-12 00:15:00,810.8233333333334,-419.53999999999996,,0.0,91.33333333333333,62.373333333333335,1096.8700000000001,0.0,70.0,98.39333333333333,,0.0,,,,68.89333333333333,,,67.0,69.0,,,2.5900000000000034,0.0
2025-03-12 00:30:00,1106.7633333333333,14.839999999999918,,0.0,77.0,63.72666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.97333333333334,,,67.0,69.0,,,1.6700000000000017,0.0
2025-03-12 00:45:00,1111.7066666666667,6.3599999999999,,0.0,81.5,63.75333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.00333333333333,,,67.0,69.0,,,1.7100000000000009,0.0
2025-03-12 01:00:00,1113.8233333333335,6.3599999999999,,0.0,84.33333333333333,63.68,1108.17,0.0,70.0,100.0,,0.0,,,,68.91,,,67.0,69.0,,,1.5500000000000043,0.0
2025-03-12 01:15:00,1099.7,-21.180000000000064,,0.0,90.83333333333333,62.44333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.75333333333333,,,67.0,69.0,,,1.5399999999999991,0.0
2025-03-12 01:30:00,1070.74,-44.49000000000001,,0.0,100.0,62.02333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.52,,,67.0,69.0,,,1.730000000000004,0.0
2025-03-12 01:45:00,1069.33,-4.230000000000018,,0.0,100.0,60.96666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.31666666666666,,,67.0,69.0,,,1.6000000000000014,0.0
2025-03-12 02:00:00,1036.1366666666665,-78.3900000000001,,0.0,100.0,60.31333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.03,,,67.0,69.0,,,1.8499999999999943,0.0
2025-03-12 02:15:00,1043.8999999999999,-72.03999999999996,,0.0,100.0,59.93666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,67.82,,,67.0,69.0,,,1.259999999999998,0.0
2025-03-12 02:30:00,1050.9633333333334,-59.320000000000164,,0.0,100.0,62.50333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,67.89,,,67.0,69.0,,,1.7600000000000051,0.0
2025-03-12 02:45:00,1046.7266666666667,-69.92000000000007,,0.0,100.0,66.27666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.62333333333333,,,67.0,69.0,,,1.5100000000000051,0.0
