time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 00:15:00,649.0833333333334,8.480000000000018,0.0,,4.0,61.836666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,392.3333333333333,72.0,67.99333333333333,-1.9500000000000028,,67.0,69.0,85.0,55.0,,
2025-01-29 00:30:00,639.1966666666666,14.830000000000041,0.0,,4.0,61.68333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.3333333333333,72.0,67.94666666666667,-2.0900000000000034,,67.0,69.0,85.0,55.0,,
2025-01-29 00:45:00,635.6633333333333,-12.710000000000036,0.0,,3.8333333333333335,61.526666666666664,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,392.3333333333333,72.0,67.91666666666667,-2.0900000000000034,,67.0,69.0,85.0,55.0,,
2025-01-29 01:00:00,642.0233333333334,4.240000000000009,0.0,,4.0,61.44,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.0,72.0,67.77666666666666,-2.0900000000000034,,67.0,69.0,85.0,55.0,,
2025-01-29 01:15:00,637.78,8.480000000000018,0.0,,4.0,61.25333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.6666666666667,72.0,67.75333333333333,-2.219999999999999,,67.0,69.0,85.0,55.0,,
2025-01-29 01:30:00,657.5600000000001,-4.240000000000009,0.0,,4.166666666666667,61.166666666666664,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.0,72.0,67.64666666666666,-2.269999999999996,,67.0,69.0,85.0,55.0,,
2025-01-29 01:45:00,639.9033333333333,19.07000000000005,0.0,,4.0,61.129999999999995,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.6666666666667,72.0,67.64,-2.3599999999999994,,67.0,69.0,85.0,55.0,,
2025-01-29 02:00:00,639.9033333333333,-10.590000000000032,0.0,,4.666666666666667,61.06333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.0,72.0,67.56666666666666,-2.3599999999999994,,67.0,69.0,85.0,55.0,,
2025-01-29 02:15:00,646.2600000000001,2.1200000000000045,0.0,,4.833333333333333,61.18,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.0,72.0,67.55,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 02:30:00,630.7199999999999,-19.069999999999936,0.0,,4.666666666666667,61.23666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,390.3333333333333,72.0,67.56,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 02:45:00,639.1966666666666,-6.360000000000014,0.0,,4.666666666666667,61.173333333333325,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,397.0,72.0,67.62,-2.3599999999999994,,67.0,69.0,85.0,55.0,,
2025-01-29 03:00:00,633.5433333333334,2.1200000000000045,0.0,,5.0,61.11333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,394.3333333333333,72.0,67.51,-2.4000000000000057,,67.0,69.0,85.0,55.0,,
2025-01-29 03:15:00,636.3733333333333,-6.360000000000014,0.0,,4.833333333333333,61.129999999999995,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.6666666666667,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 03:30:00,652.6133333333333,-14.829999999999927,0.0,,5.333333333333333,61.25666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.6666666666667,72.0,67.51333333333334,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 03:45:00,638.4899999999999,12.710000000000036,0.0,,5.333333333333333,61.24333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.0,72.0,67.50666666666667,-2.469999999999999,,67.0,69.0,85.0,55.0,,
2025-01-29 04:00:00,641.3133333333334,-8.470000000000027,0.0,,5.333333333333333,61.28333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.0,72.0,67.50666666666667,-2.5,,67.0,69.0,85.0,55.0,,
2025-01-29 04:15:00,643.4333333333334,0.0,0.0,,5.5,61.22333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.0,72.0,67.49333333333334,-2.5,,67.0,69.0,85.0,55.0,,
2025-01-29 04:30:00,644.8466666666667,14.830000000000041,0.0,,5.333333333333333,61.166666666666664,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.0,72.0,67.45,-2.519999999999996,,67.0,69.0,85.0,55.0,,
2025-01-29 04:45:00,646.9666666666667,10.600000000000023,0.0,,5.833333333333333,61.160000000000004,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,390.3333333333333,72.0,67.42333333333333,-2.519999999999996,,67.0,69.0,85.0,55.0,,
2025-01-29 05:00:00,627.1866666666666,0.0,0.0,,6.0,61.24333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.0,72.0,67.39666666666666,-2.6299999999999955,,67.0,69.0,85.0,55.0,,
2025-01-29 05:15:00,651.9066666666666,-19.069999999999936,0.0,,6.833333333333333,61.333333333333336,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,393.0,72.0,67.45,-2.5900000000000034,,67.0,69.0,85.0,55.0,,
2025-01-29 05:30:00,638.4899999999999,12.710000000000036,0.0,,7.0,61.39333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,393.0,72.0,67.41333333333334,-2.6299999999999955,,67.0,69.0,85.0,55.0,,
2025-01-29 05:45:00,642.7266666666666,-2.1200000000000045,0.0,,7.5,61.276666666666664,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,395.3333333333333,72.0,67.49333333333334,-2.519999999999996,,67.0,69.0,85.0,55.0,,
2025-01-29 06:00:00,648.3766666666667,8.480000000000018,0.0,,7.666666666666667,61.26666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,397.0,72.0,67.45666666666666,-2.519999999999996,,67.0,69.0,85.0,55.0,,
2025-01-29 06:15:00,635.6666666666666,-2.1200000000000045,0.0,,9.666666666666666,61.4,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,397.6666666666667,72.0,67.46666666666667,-2.5,,67.0,69.0,85.0,55.0,,
