time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 18:15:00,376.4533333333334,,0.0,,4.0,65.96,375.04,0.0,70.0,,2.6166666666666667,74.0,0.0,70.0,72.0,70.25666666666666,,,67.0,69.0,78.0,62.0,,
2025-01-28 18:30:00,379.9866666666667,,0.0,,2.5,65.61666666666666,375.04,0.0,70.0,,0.5533333333333333,74.0,0.0,70.0,72.0,70.25,,,67.0,69.0,78.0,62.0,,
2025-01-28 18:45:00,377.8666666666666,,0.0,,4.333333333333333,65.51,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.25,,,67.0,69.0,78.0,62.0,,
2025-01-28 19:00:00,372.92333333333335,,0.0,,3.8333333333333335,65.72333333333334,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.25,,,67.0,69.0,78.0,62.0,,
2025-01-28 19:15:00,368.68666666666667,-10.590000000000032,0.0,,1.6666666666666667,65.65333333333334,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.24333333333334,0.25,,67.0,69.0,78.0,62.0,,
2025-01-28 19:30:00,372.92,-8.470000000000027,0.0,,1.1666666666666667,65.57666666666667,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.24333333333334,0.23000000000000398,,67.0,69.0,78.0,62.0,,
2025-01-28 19:45:00,382.1066666666666,-2.1200000000000045,0.0,,1.6666666666666667,65.46,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.23,0.23000000000000398,,67.0,69.0,78.0,62.0,,
2025-01-28 20:00:00,379.28000000000003,4.239999999999952,0.0,,0.3333333333333333,65.62,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.21666666666665,0.23000000000000398,,67.0,69.0,78.0,62.0,,
2025-01-28 20:15:00,379.28000000000003,2.1200000000000045,0.0,,2.0,65.60666666666667,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.17999999999999,0.23000000000000398,,67.0,69.0,78.0,62.0,,
2025-01-28 20:30:00,373.63000000000005,2.1200000000000045,0.0,,0.5,65.27333333333333,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.12,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 20:45:00,380.6933333333333,2.1200000000000045,0.0,,0.3333333333333333,65.28666666666668,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.12,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 21:00:00,369.39000000000004,12.71999999999997,0.0,,0.5,65.28666666666668,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.12,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 21:15:00,379.9866666666667,-14.830000000000041,0.0,,0.5,65.24000000000001,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.11666666666667,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 21:30:00,369.39000000000004,8.479999999999961,0.0,,0.0,65.16666666666667,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.11333333333333,0.10999999999999943,,67.0,69.0,78.0,62.0,,
2025-01-28 21:45:00,369.3933333333334,0.0,0.0,,0.0,65.12,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.11333333333333,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 22:00:00,379.9866666666667,-4.240000000000009,0.0,,0.3333333333333333,65.12666666666667,375.04,0.0,70.0,,0.0,74.0,0.0,70.0,72.0,70.08,0.12000000000000455,,67.0,69.0,78.0,62.0,,
2025-01-28 22:15:00,372.2166666666667,2.1200000000000045,0.0,,1.5,65.04666666666667,375.04,0.0,70.0,,0.06333333333333334,74.0,0.0,70.0,72.0,69.98666666666666,0.030000000000001137,,67.0,69.0,78.0,62.0,,
2025-01-28 22:30:00,369.3933333333334,-4.240000000000009,0.0,,4.5,64.91666666666667,375.04,0.0,70.0,,0.02,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
