time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 17:15:00,832.7199999999999,,0.0,100.0,80.83999999999999,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.60333333333334,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 17:30:00,827.7766666666666,,0.0,100.0,81.14,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.69333333333334,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 17:45:00,827.7766666666666,,0.0,100.0,81.51333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.87,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 18:00:00,866.62,,0.0,100.0,81.11333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.17,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 18:15:00,981.7466666666666,,0.0,100.0,78.67666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.34333333333333,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 18:30:00,1013.5333333333333,,0.0,100.0,78.17666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.3,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 18:45:00,1007.1766666666667,,0.0,100.0,77.96666666666665,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.3,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 19:00:00,1009.9966666666666,,0.0,100.0,78.35666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.28666666666668,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 19:15:00,1045.3133333333333,-205.53999999999996,0.0,100.0,77.98333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.27333333333333,-0.7199999999999989,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 19:30:00,1048.14,-156.79999999999995,0.0,100.0,77.93666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.25333333333333,-0.7399999999999949,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 19:45:00,1054.4966666666667,-152.55999999999995,0.0,100.0,77.93333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.20333333333333,-0.7600000000000051,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 20:00:00,1057.3233333333333,-141.97000000000003,0.0,100.0,78.11,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.18,-0.8700000000000045,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 20:15:00,1095.46,-137.73000000000002,0.0,100.0,78.02666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.28,-0.7600000000000051,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 20:30:00,1127.2466666666667,-80.51999999999998,0.0,100.0,77.81,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.27333333333333,-0.7199999999999989,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 20:45:00,1134.3066666666666,-59.32999999999993,0.0,100.0,77.77333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.26666666666667,-0.7399999999999949,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 21:00:00,1135.72,-63.569999999999936,0.0,100.0,77.76666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.26,-0.7399999999999949,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 21:15:00,1143.49,-65.69000000000005,0.0,100.0,77.73333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.24666666666667,-0.7399999999999949,,67.0,69.0,1.0,-1.0,85.0,55.0,,
