time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 00:30:00,716.8866666666667,0.0,,0.0,55.666666666666664,74.16333333333334,718.2966666666666,0.0,70.0,33.27333333333333,74.0,0.0,70.0,0.0,72.0,69.64,-0.25,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 00:45:00,750.0833333333334,-6.350000000000023,,0.0,59.0,74.67,750.79,0.0,70.0,37.96666666666667,74.0,0.0,70.0,0.0,72.0,69.57,-0.4200000000000017,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 01:00:00,768.4499999999999,0.0,,0.0,61.166666666666664,75.26,775.5099999999999,0.0,70.0,41.24666666666667,74.0,0.0,70.0,0.0,72.0,69.55666666666666,-0.4300000000000068,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 01:15:00,804.4699999999999,-4.240000000000009,,0.0,64.66666666666667,76.69333333333333,805.8833333333332,0.0,70.0,45.49666666666667,74.0,0.0,70.0,0.0,72.0,69.51666666666667,-0.45000000000000284,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 01:30:00,822.8333333333334,8.480000000000018,,0.0,66.33333333333333,77.09,824.9499999999999,0.0,70.0,48.196666666666665,74.0,0.0,70.0,0.0,72.0,69.54333333333334,-0.46999999999999886,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 01:45:00,832.0133333333333,0.0,,0.0,67.5,77.64999999999999,833.4266666666667,0.0,70.0,49.18,74.0,0.0,70.0,0.0,72.0,69.64333333333333,-0.46999999999999886,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 02:00:00,837.6633333333333,8.480000000000018,,0.0,68.0,81.00999999999999,836.9566666666666,0.0,70.0,49.80666666666667,74.0,0.0,70.0,0.0,72.0,69.74,-0.3100000000000023,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 02:15:00,836.2533333333334,-2.1200000000000045,,0.0,68.33333333333333,79.14666666666666,843.3166666666666,0.0,70.0,50.54666666666666,74.0,0.0,70.0,0.0,72.0,69.79,-0.29000000000000625,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 02:30:00,832.0133333333333,2.1200000000000045,,0.0,67.5,79.74666666666667,836.9566666666666,0.0,70.0,50.07,74.0,0.0,70.0,0.0,72.0,69.88333333333333,-0.1599999999999966,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 02:45:00,843.3133333333334,-10.589999999999918,,0.0,68.66666666666667,81.51,846.14,0.0,70.0,51.01333333333333,74.0,0.0,70.0,0.0,72.0,69.86666666666666,-0.15000000000000568,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 03:00:00,851.79,-4.240000000000009,,0.0,69.16666666666667,80.69666666666667,848.2599999999999,0.0,70.0,51.47666666666667,74.0,0.0,70.0,0.0,72.0,69.88,-0.18000000000000682,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 03:15:00,841.9,-2.1200000000000045,,0.0,67.5,82.22,840.4900000000001,0.0,70.0,50.36333333333334,74.0,0.0,70.0,0.0,72.0,69.96666666666667,-0.1599999999999966,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 03:30:00,833.4266666666667,-10.600000000000023,,0.0,68.16666666666667,82.74666666666667,842.61,0.0,70.0,51.0,74.0,0.0,70.0,0.0,72.0,69.97333333333334,-0.01999999999999602,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 03:45:00,841.1933333333333,-8.469999999999914,,0.0,68.16666666666667,82.40333333333334,841.2000000000002,0.0,70.0,50.446666666666665,74.0,0.0,70.0,0.0,72.0,69.98,-0.04000000000000625,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 04:00:00,841.9033333333333,-10.600000000000023,,0.0,68.66666666666667,81.55333333333333,847.5533333333333,0.0,70.0,51.42333333333334,74.0,0.0,70.0,0.0,72.0,69.93666666666667,-0.01999999999999602,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 04:15:00,847.5533333333333,-8.480000000000018,,0.0,68.66666666666667,81.34333333333333,839.7800000000001,0.0,70.0,50.39666666666667,74.0,0.0,70.0,0.0,72.0,69.99666666666667,-0.01999999999999602,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 04:30:00,860.9699999999999,4.240000000000009,,0.0,69.83333333333333,82.67999999999999,857.4433333333333,0.0,70.0,51.96666666666667,74.0,0.0,70.0,0.0,72.0,69.89,-0.04000000000000625,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 04:45:00,849.67,-6.360000000000014,,0.0,70.33333333333333,82.56666666666666,851.79,0.0,70.0,51.803333333333335,74.0,0.0,70.0,0.0,72.0,69.96,-0.12999999999999545,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 05:00:00,870.86,0.0,,0.0,70.83333333333333,82.55,860.2666666666668,0.0,70.0,53.173333333333325,74.0,0.0,70.0,0.0,72.0,69.91333333333334,-0.04000000000000625,,67.0,69.0,1.0,-1.0,68.0,68.0,,
