time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 05:45:00,150.44,-2.1200000000000045,0.0,57.5,93.72666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.0,0.0,69.57,-0.4200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 06:00:00,149.73333333333332,-2.1200000000000045,0.0,57.333333333333336,93.40666666666668,152.56,0.0,70.0,98.90333333333335,74.0,0.0,70.0,405.0,0.0,70.04,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 06:15:00,151.85333333333332,-2.1200000000000045,0.0,58.333333333333336,93.28000000000002,152.56,0.0,70.0,95.49000000000001,74.0,0.0,70.0,409.0,0.0,70.14666666666666,0.10999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-29 06:30:00,151.14666666666668,-2.1200000000000045,0.0,57.333333333333336,93.48666666666668,152.56,0.0,70.0,99.59666666666668,74.0,0.0,70.0,413.0,0.0,69.88,0.18000000000000682,,67.0,69.0,68.0,68.0,,
2025-01-29 06:45:00,151.85333333333332,-2.1200000000000045,0.0,57.833333333333336,93.47000000000001,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.0,0.0,69.75333333333333,-0.15000000000000568,,67.0,69.0,68.0,68.0,,
2025-01-29 07:00:00,151.14666666666668,-2.1200000000000045,0.0,58.0,93.43333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,409.0,0.0,69.69666666666666,-0.29000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-29 07:15:00,151.85333333333332,0.0,0.0,57.5,93.49333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,407.0,0.0,69.59333333333332,-0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-29 07:30:00,149.73333333333332,0.0,0.0,57.666666666666664,93.44666666666666,152.56,0.0,70.0,100.0,74.0,0.0,70.0,407.0,0.0,69.60666666666667,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 07:45:00,153.26666666666668,-4.240000000000009,0.0,57.833333333333336,93.36666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,407.0,0.0,69.67666666666666,-0.3400000000000034,,67.0,69.0,68.0,68.0,,
2025-01-29 08:00:00,149.02666666666667,-2.1200000000000045,0.0,57.5,93.35333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,409.0,0.0,69.57,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 08:15:00,150.44,-4.240000000000009,0.0,57.5,93.45333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,409.6666666666667,0.0,69.55666666666666,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 08:30:00,151.85333333333332,-2.1200000000000045,0.0,57.833333333333336,93.39333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.0,0.0,69.55,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 08:45:00,151.14666666666668,-2.1200000000000045,0.0,57.5,93.34333333333332,152.56,0.0,70.0,100.0,74.0,0.0,70.0,413.0,0.0,69.54333333333334,-0.46999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 09:00:00,151.14666666666668,-2.1200000000000045,0.0,58.166666666666664,93.35666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.55,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 09:15:00,149.73333333333332,0.0,0.0,58.166666666666664,93.18666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,409.6666666666667,0.0,69.57,-0.45000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 09:30:00,150.44,-4.240000000000009,0.0,58.0,93.21333333333332,152.56,0.0,70.0,100.0,74.0,0.0,70.0,417.0,0.0,69.56333333333333,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 09:45:00,151.85333333333332,-2.1200000000000045,0.0,58.5,93.25333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.53666666666668,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 10:00:00,152.56,2.1200000000000045,0.0,57.833333333333336,93.07666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,408.6666666666667,0.0,69.5,-0.4899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 10:15:00,150.44,0.0,0.0,58.333333333333336,92.98,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.54333333333334,-0.46999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 10:30:00,151.85333333333332,2.1200000000000045,0.0,58.333333333333336,92.86333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.52333333333333,-0.45000000000000284,,67.0,69.0,68.0,68.0,,
