time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 03:15:00,1115.2366666666667,-540.31,0.0,100.0,94.79666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 03:30:00,1086.2766666666666,-519.1199999999999,0.0,100.0,94.98333333333333,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 03:45:00,1077.8033333333333,-508.53,0.0,100.0,94.94666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 04:00:00,1097.58,-506.4100000000001,0.0,100.0,95.10666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.00333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 04:15:00,1101.1133333333335,-500.04999999999995,0.0,100.0,95.21,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.03333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 04:30:00,1080.6266666666668,-474.6199999999999,0.0,100.0,94.81666666666666,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.03666666666668,-0.9200000000000017,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 04:45:00,1060.8533333333332,-504.28999999999996,0.0,100.0,94.91666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.08,-0.9699999999999989,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 05:00:00,1050.9633333333334,-553.02,0.0,100.0,95.08999999999999,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.12666666666667,-0.8700000000000045,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 05:15:00,1065.0866666666668,-597.52,0.0,100.0,95.01333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.11333333333333,-0.8799999999999955,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 05:30:00,1050.9633333333334,-506.4100000000001,0.0,100.0,95.54333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.12333333333333,-0.8799999999999955,,67.0,69.0,1.0,-1.0,78.0,68.0,,
