time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 04:45:00,644.1366666666667,19.07000000000005,0.0,,89.66666666666667,62.946666666666665,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.04,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 05:00:00,663.9133333333333,-4.240000000000009,0.0,,89.83333333333333,63.07333333333333,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.01,-0.9200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 05:15:00,642.73,-2.1200000000000045,0.0,,90.66666666666667,63.26333333333333,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.01,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 05:30:00,628.6,4.240000000000009,0.0,,91.0,63.370000000000005,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.01,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 05:45:00,643.4333333333333,6.360000000000014,0.0,,91.5,63.32,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.04666666666667,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 06:00:00,635.6666666666666,2.1200000000000045,0.0,,92.0,63.32,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.07,-0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 06:15:00,629.3066666666667,-19.069999999999936,0.0,,93.66666666666667,63.67666666666667,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.01666666666667,-0.9699999999999989,,67.0,69.0,68.0,68.0,,
2025-01-29 06:30:00,645.5533333333333,-10.590000000000032,0.0,,94.0,64.03333333333335,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.01,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 06:45:00,628.6033333333334,2.1200000000000045,0.0,,94.16666666666667,64.02666666666666,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.03333333333335,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 07:00:00,631.4266666666666,-6.350000000000023,0.0,,93.5,64.04,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.13,-0.9200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 07:15:00,633.5433333333334,-8.470000000000027,0.0,,94.5,64.05,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.17333333333333,-0.8700000000000045,,67.0,69.0,68.0,68.0,,
2025-01-29 07:30:00,637.7833333333333,-21.18999999999994,0.0,,94.66666666666667,64.00666666666667,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.40666666666667,-0.7600000000000051,,67.0,69.0,68.0,68.0,,
2025-01-29 07:45:00,630.72,-10.590000000000032,0.0,,94.5,64.07000000000001,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.66666666666667,-0.46999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 08:00:00,638.4866666666667,-19.069999999999936,0.0,,95.0,64.02,639.1933333333333,0.0,70.0,,99.14333333333333,74.0,0.0,70.0,0.0,72.0,70.01666666666667,-0.23999999999999488,,67.0,69.0,68.0,68.0,,
2025-01-29 08:15:00,652.6166666666667,2.1200000000000045,0.0,,94.83333333333333,64.02333333333334,637.78,0.0,70.0,,93.44,74.0,0.0,70.0,0.0,72.0,70.26,0.10999999999999943,,67.0,69.0,68.0,68.0,,
