time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 00:00:00,151.14666666666668,-2.1200000000000045,0.0,4.833333333333333,66.93333333333334,152.56,0.0,68.0,0.07333333333333333,74.0,0.0,70.0,435.0,0.0,68.18,0.18000000000000682,,67.0,69.0,68.0,68.0,,
2025-01-29 00:15:00,151.85333333333332,-2.1200000000000045,0.0,5.333333333333333,66.78666666666668,152.56,0.0,68.0,0.0,74.0,0.0,70.0,435.6666666666667,0.0,68.2,0.18000000000000682,,67.0,69.0,68.0,68.0,,
2025-01-29 00:30:00,151.85333333333332,-2.1200000000000045,0.0,5.666666666666667,66.83666666666666,152.56,0.0,68.0,0.0,74.0,0.0,70.0,435.0,0.0,68.18666666666667,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 00:45:00,151.14666666666668,0.0,0.0,6.0,66.75333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,438.3333333333333,0.0,68.22333333333334,0.18000000000000682,,67.0,69.0,68.0,68.0,,
2025-01-29 01:00:00,150.44,-2.1200000000000045,0.0,5.833333333333333,66.92666666666668,152.56,0.0,68.0,0.0,74.0,0.0,70.0,437.0,0.0,68.25333333333333,0.25,,67.0,69.0,68.0,68.0,,
2025-01-29 01:15:00,150.44,0.0,0.0,5.166666666666667,66.82000000000001,152.56,0.0,68.0,0.0,74.0,0.0,70.0,433.0,0.0,68.21,0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-29 01:30:00,151.14666666666668,0.0,0.0,6.0,66.89,152.56,0.0,68.0,0.0,74.0,0.0,70.0,427.6666666666667,0.0,68.30333333333334,0.23000000000000398,,67.0,69.0,68.0,68.0,,
2025-01-29 01:45:00,150.44,0.0,0.0,6.0,66.77666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,423.0,0.0,68.23666666666666,0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-29 02:00:00,151.85333333333332,-4.240000000000009,0.0,6.0,66.63666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,419.0,0.0,68.20666666666666,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 02:15:00,151.14666666666668,0.0,0.0,5.833333333333333,66.77,152.56,0.0,68.0,0.0,74.0,0.0,70.0,415.0,0.0,68.21,0.21999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 02:30:00,152.56,-2.1200000000000045,0.0,5.5,66.64333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,411.0,0.0,68.24666666666667,0.23000000000000398,,67.0,69.0,68.0,68.0,,
2025-01-29 02:45:00,151.85333333333332,0.0,0.0,4.833333333333333,66.56666666666666,152.56,0.0,68.0,0.0,74.0,0.0,70.0,409.3333333333333,0.0,68.23333333333333,0.269999999999996,,67.0,69.0,68.0,68.0,,
2025-01-29 03:00:00,153.26666666666668,0.0,0.0,5.0,66.62666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,409.0,0.0,68.21666666666667,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 03:15:00,151.85333333333332,0.0,0.0,4.0,66.64999999999999,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.3333333333333,0.0,68.2,0.25,,67.0,69.0,68.0,68.0,,
2025-01-29 03:30:00,151.14666666666668,-2.1200000000000045,0.0,4.0,66.58333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.0,0.0,68.21666666666667,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 03:45:00,151.14666666666668,-2.1200000000000045,0.0,6.0,66.62333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,405.3333333333333,0.0,68.20666666666666,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 04:00:00,152.56,0.0,0.0,6.333333333333333,66.75333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,406.0,0.0,68.24000000000001,0.21999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 04:15:00,151.85333333333332,-2.1200000000000045,0.0,5.5,66.55333333333334,152.56,0.0,68.0,0.0,74.0,0.0,70.0,404.0,0.0,68.2,0.23000000000000398,,67.0,69.0,68.0,68.0,,
2025-01-29 04:30:00,151.14666666666668,0.0,0.0,5.0,66.5,152.56,0.0,68.0,0.0,74.0,0.0,70.0,405.3333333333333,0.0,68.25666666666666,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 04:45:00,149.73333333333332,0.0,0.0,5.166666666666667,66.47,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.6666666666667,0.0,68.21,0.269999999999996,,67.0,69.0,68.0,68.0,,
2025-01-29 05:00:00,150.44,-2.1200000000000045,0.0,3.6666666666666665,66.33,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.3333333333333,0.0,68.22333333333334,0.18000000000000682,,67.0,69.0,68.0,68.0,,
2025-01-29 05:15:00,149.73333333333332,-2.1200000000000045,0.0,4.666666666666667,66.12333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.0,0.0,68.2,0.269999999999996,,67.0,69.0,68.0,68.0,,
2025-01-29 05:30:00,152.56,-2.1200000000000045,0.0,5.666666666666667,65.98,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.3333333333333,0.0,68.17333333333333,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 05:45:00,152.56,0.0,0.0,6.166666666666667,65.83,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.6666666666667,0.0,68.18,0.1599999999999966,,67.0,69.0,68.0,68.0,,
2025-01-29 06:00:00,151.85333333333332,-2.1200000000000045,0.0,6.5,65.58999999999999,152.56,0.0,68.0,0.07666666666666667,74.0,0.0,70.0,407.3333333333333,0.0,68.01333333333334,0.1599999999999966,,67.0,69.0,68.0,68.0,,
2025-01-29 06:15:00,151.14666666666668,0.0,0.0,6.166666666666667,65.62666666666667,152.56,0.0,68.0,1.1333333333333335,74.0,0.0,70.0,408.3333333333333,0.0,67.95333333333333,0.0,,67.0,69.0,68.0,68.0,,
2025-01-29 06:30:00,151.14666666666668,-4.240000000000009,0.0,6.333333333333333,65.63333333333334,152.56,0.0,68.0,0.0,74.0,0.0,70.0,409.0,0.0,68.04333333333334,0.01999999999999602,,67.0,69.0,68.0,68.0,,
2025-01-29 06:45:00,150.44,-2.1200000000000045,0.0,5.833333333333333,65.63333333333334,152.56,0.0,68.0,0.0,74.0,0.0,70.0,409.0,0.0,68.01333333333334,0.04000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-29 07:00:00,152.56,-4.240000000000009,0.0,5.0,65.57666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,407.3333333333333,0.0,68.04666666666667,0.04000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-29 07:15:00,152.56,0.0,0.0,4.666666666666667,65.59333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,406.6666666666667,0.0,68.03333333333335,0.04999999999999716,,67.0,69.0,68.0,68.0,,
