time,ClgPct,ClgStg02Cmd,EffRmSp,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,record_index
2025-01-29 19:00:00,11.0,1.3333333333333333,71.8,0.0,1.0,1.0,63.46666666666667,1.0,1.0,0.0,26.0,61.76666666666667,70.0,71.36666666666667,100.0,134
2025-01-29 19:15:00,0.0,1.0,71.8,0.0,1.0,1.0,66.63333333333333,1.0,1.0,0.0,25.666666666666668,63.333333333333336,70.0,70.8,100.0,135
2025-01-29 19:30:00,0.0,1.0,71.8,0.0,1.0,1.0,66.7,1.0,1.0,0.0,25.0,62.56666666666666,70.0,70.8,100.0,136
2025-01-29 19:45:00,0.0,1.0,71.8,0.0,1.0,1.0,66.7,1.0,1.0,0.0,24.0,61.833333333333336,70.0,70.8,100.0,137
2025-01-29 20:00:00,0.0,1.0,71.8,0.0,1.0,1.0,66.7,1.0,1.0,0.0,23.0,61.03333333333333,70.0,70.8,100.0,138
2025-01-29 20:15:00,0.0,1.0,71.8,0.0,1.0,1.0,66.7,1.0,1.0,0.0,23.33333333333333,61.56666666666666,70.0,70.8,100.0,139
2025-01-29 20:30:00,0.0,1.0,71.8,0.0,1.0,1.0,66.9,1.0,1.0,0.0,24.0,62.5,70.0,70.8,100.0,140
2025-01-29 20:45:00,0.0,1.0,71.8,0.0,1.0,1.0,66.63333333333333,1.0,1.0,0.0,24.0,61.93333333333334,70.0,70.66666666666667,100.0,141
2025-01-29 21:00:00,0.0,1.0,71.8,0.0,1.0,1.0,66.6,1.0,1.0,0.0,23.666666666666668,60.56666666666666,70.0,70.6,100.0,142
2025-01-29 21:15:00,0.0,1.0,71.8,0.0,1.0,1.0,66.6,1.0,1.0,0.0,24.0,59.73333333333333,70.0,70.46666666666665,100.0,143
2025-01-29 21:30:00,0.0,1.0,71.8,0.0,1.0,1.0,66.46666666666667,1.0,1.0,0.0,24.0,59.46666666666667,70.0,70.06666666666666,100.0,144
2025-01-29 21:45:00,0.0,1.0,71.8,0.0,1.0,1.0,66.2,1.0,1.0,0.0,24.33333333333333,58.9,70.0,69.8,100.0,145
2025-01-29 22:00:00,0.0,1.0,71.8,0.0,1.0,1.0,66.10000000000001,1.0,1.0,0.0,24.33333333333333,57.833333333333336,70.0,69.76666666666667,100.0,146
2025-01-29 22:15:00,0.0,1.0,71.8,0.0,1.0,1.0,65.8,1.0,1.0,0.0,25.0,56.56666666666666,70.0,69.63333333333334,100.0,147
2025-01-29 22:30:00,0.0,1.0,71.8,0.0,1.0,1.0,65.6,1.0,1.0,0.0,26.0,56.1,70.0,69.5,100.0,148
2025-01-29 22:45:00,0.0,1.0,71.8,0.0,1.0,1.0,65.4,1.0,1.0,0.0,26.666666666666668,55.66666666666666,70.0,69.4,100.0,149
2025-01-29 23:00:00,0.0,1.0,71.8,0.0,1.0,1.0,65.13333333333333,1.0,1.0,0.0,27.33333333333333,54.6,70.0,69.2,100.0,150
2025-01-29 23:15:00,0.0,1.0,71.8,0.0,1.0,1.0,65.0,1.0,1.0,0.0,28.33333333333333,53.9,70.0,69.13333333333334,100.0,151
2025-01-29 23:30:00,0.0,1.0,71.8,0.0,1.0,1.0,64.73333333333333,1.0,1.0,0.0,29.0,53.26666666666667,70.0,69.0,100.0,152
2025-01-29 23:45:00,0.0,1.0,71.8,0.0,1.0,1.0,64.6,1.0,1.0,0.0,30.33333333333333,53.23333333333333,70.0,68.9,100.0,153
2025-01-30 00:00:00,0.0,1.0,71.8,0.0,1.0,1.0,64.39999999999999,1.0,1.0,0.0,31.666666666666668,52.93333333333334,70.0,68.66666666666667,100.0,154
2025-01-30 00:15:00,0.0,1.0,71.8,0.0,1.0,1.0,64.2,1.0,1.0,0.0,32.0,51.79999999999999,70.0,68.6,100.0,155
2025-01-30 00:30:00,0.0,1.0,71.8,0.0,1.0,1.0,64.2,1.0,1.0,0.0,32.0,51.73333333333333,70.0,68.6,100.0,156
2025-01-30 00:45:00,0.0,1.0,71.8,0.0,1.0,1.0,64.2,1.0,1.0,0.0,32.0,50.66666666666666,70.0,68.6,100.0,157
