time,BldgStaticPres,BldgStaticPresSp,ClgPct,ClgStgCmd01,ClgStgCmd02,EconEna,EconEnaSp,EffRmSp,EffSuplAirTempSp,ExhAirDmprFbk,ExhFanSpd,ExhFanStatus,FltAlm,HtgAlm,HtgPct,HtgStgCmd01,HtgStgCmd02,OccCmd,OccStatus,OutAirDmprFbk,OutAirFlow,OutAirTemp,RmTemp,SuplAirHtgSp,SuplAirStaticPres,SuplAirTemp,SuplAirTempAlm,SuplAirTempSp,SuplFanAlm,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,record_index
2025-02-06 12:00:00,-0.0733333333333333,0.05,50.0,2.0,1.0,3.0,75.0,52.0,55.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3140.333333333333,60.053333333333335,68.40666666666667,100.0,0.85,52.51666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,626
2025-02-06 12:15:00,0.0266666666666666,0.05,33.333333333333336,2.0,1.0,3.0,75.0,52.0,57.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3394.0,59.15,68.38333333333333,100.0,0.89,53.93,0.0,62.0,0.0,100.0,2.0,85.0,45.0,627
2025-02-06 12:30:00,-0.0433333333333333,0.05,25.0,2.0,1.0,3.0,75.0,52.0,59.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3586.6666666666665,57.53333333333333,68.66333333333334,100.0,0.9166666666666666,56.68000000000001,0.0,62.0,0.0,100.0,2.0,85.0,45.0,628
2025-02-06 12:45:00,0.0066666666666666,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,61.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3312.6666666666665,56.01333333333333,68.73333333333333,100.0,0.9366666666666666,57.41666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,629
2025-02-06 13:00:00,-0.0266666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3577.333333333333,55.05666666666667,69.3,100.0,1.0066666666666666,63.11333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,630
2025-02-06 13:15:00,0.0166666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3396.0,54.28333333333333,69.66000000000001,100.0,1.0766666666666669,64.69,0.0,62.0,0.0,100.0,2.0,85.0,45.0,631
2025-02-06 13:30:00,-0.0133333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3375.6666666666665,53.623333333333335,69.83999999999999,100.0,1.1333333333333335,65.12333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,632
2025-02-06 13:45:00,-0.0266666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3364.6666666666665,53.173333333333325,69.78666666666668,100.0,1.18,65.39333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,633
2025-02-06 14:00:00,-0.03,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3585.0,52.9,69.9,100.0,1.17,65.48,0.0,62.0,0.0,100.0,2.0,85.0,45.0,634
2025-02-06 14:15:00,-0.025,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3484.25,52.4475,69.975,100.0,1.13,65.57499999999999,0.0,62.0,0.0,100.0,2.0,85.0,45.0,635
2025-02-06 14:30:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3693.6666666666665,52.1,70.02,100.0,1.1333333333333333,65.14,0.0,62.0,0.0,100.0,2.0,85.0,45.0,636
2025-02-06 14:45:00,-0.0075,0.05,6.25,1.25,1.0,3.0,75.0,52.0,61.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3449.75,51.92,69.9325,100.0,1.145,63.5125,0.0,62.0,0.0,100.0,2.0,85.0,45.0,637
2025-02-06 15:00:00,0.0033333333333333,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,61.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3468.6666666666665,51.77,69.14666666666666,100.0,1.0733333333333337,59.26,0.0,62.0,0.0,100.0,2.0,85.0,45.0,638
2025-02-06 15:15:00,-0.0066666666666666,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,59.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3429.6666666666665,51.79,69.42,100.0,1.12,62.41666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,639
2025-02-06 15:30:00,-0.0033333333333333,0.05,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3668.6666666666665,51.43333333333334,68.92,100.0,1.02,55.64000000000001,0.0,62.0,0.0,100.0,2.0,85.0,45.0,640
2025-02-06 15:45:00,0.0033333333333333,0.05,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3526.0,51.57333333333333,68.72,100.0,1.0333333333333334,55.39666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,641
2025-02-06 16:00:00,-0.0233333333333333,0.05,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3441.333333333333,51.82666666666666,68.65666666666667,100.0,1.05,55.50666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,642
2025-02-06 16:15:00,0.0,0.05,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3478.0,51.98,68.54333333333334,100.0,1.0566666666666666,55.61666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,643
2025-02-06 16:30:00,-0.0033333333333333,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,60.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3427.0,52.25666666666666,68.56,100.0,1.05,58.43666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,644
2025-02-06 16:45:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3346.0,52.73333333333333,69.35666666666667,100.0,1.1166666666666667,65.64999999999999,0.0,62.0,0.0,100.0,2.0,85.0,45.0,645
2025-02-06 17:00:00,0.0,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3287.333333333333,53.45333333333334,69.54333333333334,100.0,1.18,63.54333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,646
2025-02-06 17:15:00,-0.0133333333333333,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3402.6666666666665,53.623333333333335,69.08666666666666,100.0,1.11,60.75333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,647
2025-02-06 17:30:00,-0.0266666666666666,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3264.333333333333,53.57333333333333,69.74,100.0,1.1666666666666667,65.37333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,648
2025-02-06 17:45:00,-0.0066666666666666,0.05,8.333333333333334,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3487.0,53.36333333333334,69.32333333333334,100.0,1.153333333333333,59.81999999999999,0.0,62.0,0.0,100.0,2.0,85.0,45.0,649
2025-02-06 18:00:00,-0.0066666666666666,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3394.0,53.68333333333334,69.66000000000001,100.0,1.1766666666666663,63.61333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,650
2025-02-06 18:15:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3507.333333333333,53.63999999999999,69.30666666666667,100.0,1.106666666666667,62.18333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,651
2025-02-06 18:30:00,0.0166666666666666,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3420.6666666666665,53.76,69.74,100.0,1.2033333333333334,63.67666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,652
2025-02-06 18:45:00,0.0033333333333333,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3447.6666666666665,53.98666666666667,69.25666666666667,100.0,1.11,62.053333333333335,0.0,62.0,0.0,100.0,2.0,85.0,45.0,653
2025-02-06 19:00:00,0.0066666666666666,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3387.333333333333,53.673333333333325,69.59333333333333,100.0,1.2133333333333332,61.21666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,654
2025-02-06 19:15:00,-0.0433333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3468.6666666666665,53.123333333333335,69.33666666666666,100.0,1.1133333333333333,65.17666666666668,0.0,62.0,0.0,100.0,2.0,85.0,45.0,655
2025-02-06 19:30:00,-0.0366666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3502.6666666666665,52.95333333333334,69.76333333333334,100.0,1.1866666666666663,66.00333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,656
2025-02-06 19:45:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3407.0,52.63666666666666,69.87666666666667,100.0,1.2,66.00666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,657
2025-02-06 20:00:00,0.0,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3452.6666666666665,52.72,69.91333333333334,100.0,1.1866666666666663,65.35,0.0,62.0,0.0,100.0,2.0,85.0,45.0,658
2025-02-06 20:15:00,-0.0033333333333333,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3400.6666666666665,53.10333333333333,69.39333333333333,100.0,1.163333333333333,59.79333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,659
2025-02-06 20:30:00,0.0,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3337.0,53.34,69.72,100.0,1.2,64.39666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,660
2025-02-06 20:45:00,-0.01,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3457.333333333333,53.65,69.26666666666667,100.0,1.163333333333333,60.16,0.0,62.0,0.0,100.0,2.0,85.0,45.0,661
2025-02-06 21:00:00,-0.0133333333333333,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3434.6666666666665,54.09666666666666,69.53333333333333,100.0,1.2066666666666668,61.75333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,662
2025-02-06 21:15:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3264.333333333333,54.35999999999999,69.30333333333333,100.0,1.1666666666666667,65.30666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,663
2025-02-06 21:30:00,-0.01,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3432.333333333333,54.43,69.24333333333334,100.0,1.1866666666666668,58.78333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,664
2025-02-06 21:45:00,0.0,0.05,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3514.0,54.09,69.48,100.0,1.18,65.51,0.0,62.0,0.0,100.0,2.0,85.0,45.0,665
2025-02-06 22:00:00,-0.0133333333333333,0.05,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3648.0,53.88333333333333,69.17,100.0,1.19,59.64333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,666
2025-02-06 22:15:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3662.3333333333335,53.25666666666667,69.55666666666666,100.0,1.2033333333333334,65.61666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,667
2025-02-06 22:30:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3814.6666666666665,52.17333333333334,69.70666666666666,100.0,1.2366666666666666,65.24000000000001,0.0,62.0,0.0,100.0,2.0,85.0,45.0,668
2025-02-06 22:45:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3673.6666666666665,50.92666666666667,69.66333333333334,100.0,1.21,64.81666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,669
2025-02-06 23:00:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3457.6666666666665,50.35666666666666,69.63000000000001,100.0,1.17,64.74333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,670
2025-02-06 23:15:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3771.3333333333335,50.07,69.69666666666667,100.0,1.2166666666666666,64.45,0.0,62.0,0.0,100.0,2.0,85.0,45.0,671
2025-02-06 23:30:00,-0.0249999999999999,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3673.5,49.705,69.64,100.0,1.1749999999999998,64.405,0.0,62.0,0.0,100.0,2.0,85.0,45.0,672
2025-02-06 23:45:00,0.0133333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3659.6666666666665,49.15,69.63666666666667,100.0,1.1733333333333331,64.03333333333335,0.0,62.0,0.0,100.0,2.0,85.0,45.0,673
2025-02-07 00:00:00,-0.0333333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3655.3333333333335,47.586666666666666,69.57333333333334,100.0,1.1866666666666663,63.32333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,674
2025-02-07 00:15:00,0.02,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3927.0,46.51,69.53666666666668,100.0,1.19,62.7,0.0,62.0,0.0,100.0,2.0,85.0,45.0,675
2025-02-07 00:30:00,-0.0133333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3835.6666666666665,45.34,69.42333333333333,100.0,1.11,62.153333333333336,0.0,62.0,0.0,100.0,2.0,85.0,45.0,676
2025-02-07 00:45:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3726.0,44.77,69.37666666666667,100.0,1.0333333333333334,62.04666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,677
2025-02-07 01:00:00,-5.782411586589358e-19,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3814.6666666666665,44.54,69.40333333333332,100.0,1.0066666666666666,61.95666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,678
2025-02-07 01:15:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,61.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3727.6666666666665,44.1,69.4,100.0,0.9566666666666668,61.82333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,679
2025-02-07 01:30:00,-0.0133333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3746.3333333333335,43.72333333333333,69.38333333333333,100.0,0.9366666666666666,61.580000000000005,0.0,62.0,0.0,100.0,2.0,85.0,45.0,680
2025-02-07 01:45:00,-0.01,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3803.0,43.39000000000001,69.36333333333333,100.0,0.9266666666666667,61.34666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,681
2025-02-07 02:00:00,0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3807.0,43.13,69.37333333333333,100.0,0.9,61.38333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,682
2025-02-07 02:15:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3814.6666666666665,42.88333333333333,69.36333333333333,100.0,0.8666666666666667,61.35,0.0,62.0,0.0,100.0,2.0,85.0,45.0,683
2025-02-07 02:30:00,-0.01,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3801.0,42.74,69.37,100.0,0.8566666666666666,61.29666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,684
2025-02-07 02:45:00,0.01,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3755.3333333333335,42.8,69.43,100.0,0.8366666666666666,61.50333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,685
2025-02-07 03:00:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3659.6666666666665,42.57666666666666,69.46333333333332,100.0,0.8133333333333334,61.473333333333336,0.0,62.0,0.0,100.0,2.0,85.0,45.0,686
2025-02-07 03:15:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3605.0,42.35666666666666,69.50333333333333,100.0,0.8066666666666666,61.48,0.0,62.0,0.0,100.0,2.0,85.0,45.0,687
2025-02-07 03:30:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3622.6666666666665,41.76666666666667,69.47666666666667,100.0,0.7933333333333333,61.24666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,688
2025-02-07 03:45:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3698.0,41.31666666666667,69.41000000000001,100.0,0.7833333333333333,60.91333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,689
2025-02-07 04:00:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3707.6666666666665,41.07,69.40666666666668,100.0,0.7833333333333333,60.833333333333336,0.0,62.0,0.0,100.0,2.0,85.0,45.0,690
2025-02-07 04:15:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3707.6666666666665,40.84333333333333,69.40666666666668,100.0,0.7799999999999999,60.78,0.0,62.0,0.0,100.0,2.0,85.0,45.0,691
2025-02-07 04:30:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3695.6666666666665,40.52666666666667,69.42,100.0,0.7633333333333333,60.623333333333335,0.0,62.0,0.0,100.0,2.0,85.0,45.0,692
2025-02-07 04:45:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,59.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3696.0,40.28333333333333,69.41000000000001,100.0,0.73,60.556666666666665,0.0,62.0,0.0,100.0,2.0,85.0,45.0,693
2025-02-07 05:00:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,57.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3703.0,40.156666666666666,69.43666666666667,100.0,0.71,60.47,0.0,62.0,0.0,100.0,2.0,85.0,45.0,694
2025-02-07 05:15:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.66666666666666,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3735.0,39.75333333333333,69.44666666666667,100.0,0.7166666666666667,60.34666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,695
2025-02-07 05:30:00,-0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3646.0,39.71,69.46,100.0,0.7333333333333334,60.3,0.0,62.0,0.0,100.0,2.0,85.0,45.0,696
2025-02-07 05:45:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3698.3333333333335,39.71333333333333,69.41000000000001,100.0,0.7399999999999999,60.20666666666667,0.0,62.0,0.0,100.0,2.0,85.0,45.0,697
2025-02-07 06:00:00,-0.0066666666666666,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3725.6666666666665,39.64,69.45,100.0,0.73,60.2,0.0,62.0,0.0,100.0,2.0,85.0,45.0,698
2025-02-07 06:15:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3703.0,39.67333333333334,69.47,100.0,0.7433333333333333,60.31666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,699
2025-02-07 06:30:00,0.0033333333333333,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3596.333333333333,39.42333333333333,69.41333333333334,100.0,0.7433333333333333,60.23,0.0,62.0,0.0,100.0,2.0,85.0,45.0,700
2025-02-07 06:45:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3677.3333333333335,39.586666666666666,69.45666666666666,100.0,0.7466666666666667,60.24333333333333,0.0,62.0,0.0,100.0,2.0,85.0,45.0,701
2025-02-07 07:00:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3703.3333333333335,39.153333333333336,69.43333333333334,100.0,0.7533333333333333,59.98666666666666,0.0,62.0,0.0,100.0,2.0,85.0,45.0,702
2025-02-07 07:15:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3718.6666666666665,38.99,69.44,100.0,0.7266666666666666,59.89333333333334,0.0,62.0,0.0,100.0,2.0,85.0,45.0,703
2025-02-07 07:30:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3750.6666666666665,38.89666666666667,69.48,100.0,0.73,59.9,0.0,62.0,0.0,100.0,2.0,85.0,45.0,704
2025-02-07 07:45:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3728.6666666666665,38.41333333333333,69.41,100.0,0.7533333333333333,59.72,0.0,62.0,0.0,100.0,2.0,85.0,45.0,705
2025-02-07 08:00:00,0.0,0.05,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3678.0,38.2,69.39333333333333,100.0,0.7600000000000001,59.69,0.0,62.0,0.0,100.0,2.0,85.0,45.0,706
