,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
115,2025-01-29 09:15:00,974.6833333333334,0.0,82.33333333333333,85.57,978.2166666666668,70.0,69.12333333333333,74.0,70.0,72.0,69.91,84.0,69.0,85.0,68.0
116,2025-01-29 09:30:00,980.3366666666668,0.0,83.5,86.99000000000001,990.93,70.0,70.85000000000001,74.0,70.0,72.0,69.86666666666666,84.0,69.0,85.0,68.0
117,2025-01-29 09:45:00,984.57,0.0,83.83333333333333,86.93333333333334,993.0466666666666,70.0,71.66000000000001,74.0,70.0,72.0,69.88333333333333,84.0,69.0,85.0,68.0
118,2025-01-29 10:00:00,994.46,0.0,83.33333333333333,86.83333333333333,985.28,70.0,70.43333333333334,74.0,70.0,72.0,69.94333333333333,84.0,69.0,85.0,68.0
119,2025-01-29 10:15:00,988.1033333333334,0.0,83.66666666666667,86.64999999999999,993.05,70.0,71.52333333333333,74.0,70.0,72.0,69.92666666666666,84.0,69.0,85.0,68.0
120,2025-01-29 10:30:00,1004.35,0.0,84.16666666666667,86.68333333333334,997.9933333333332,70.0,72.14,74.0,70.0,72.0,69.92666666666666,84.0,69.0,85.0,68.0
121,2025-01-29 10:45:00,988.1033333333334,0.0,83.0,85.77333333333333,986.6933333333332,70.0,70.44,74.0,70.0,72.0,70.01666666666667,84.0,69.0,85.0,68.0
122,2025-01-29 11:00:00,1004.3466666666668,0.0,84.33333333333333,86.39999999999999,1003.64,70.0,72.39666666666666,74.0,70.0,72.0,69.89,84.0,69.0,85.0,68.0
123,2025-01-29 11:15:00,999.4033333333332,0.0,84.0,86.22333333333334,1000.8166666666666,70.0,72.60333333333334,74.0,70.0,72.0,69.94666666666666,84.0,69.0,85.0,68.0
124,2025-01-29 11:30:00,1007.1733333333332,0.0,84.83333333333333,87.28000000000002,1010.7066666666666,70.0,74.16333333333334,74.0,70.0,72.0,69.90333333333332,84.0,69.0,85.0,68.0
125,2025-01-29 11:45:00,1011.4133333333332,0.0,84.5,85.80333333333333,1005.7633333333332,70.0,73.32666666666667,74.0,70.0,72.0,69.95,84.0,69.0,85.0,68.0
126,2025-01-29 12:00:00,1005.7633333333332,0.0,84.0,85.96999999999998,1002.2333333333332,70.0,72.62,74.0,70.0,72.0,70.00333333333333,84.0,69.0,85.0,68.0
