,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
143,2025-01-29 16:15:00,913.9466666666668,0.0,75.5,82.50666666666666,908.2933333333334,70.0,60.03666666666667,74.0,70.0,72.0,70.16666666666667,67.0,69.0,68.0,68.0
144,2025-01-29 16:30:00,877.9200000000001,0.0,71.83333333333333,83.2,870.86,70.0,54.84,74.0,70.0,72.0,70.30666666666666,67.0,69.0,68.0,68.0
145,2025-01-29 16:45:00,850.38,0.0,69.0,83.12,855.32,70.0,52.34333333333333,74.0,70.0,72.0,70.29,67.0,69.0,68.0,68.0
146,2025-01-29 17:00:00,860.2633333333333,0.0,69.83333333333333,81.74,856.0300000000001,70.0,52.71333333333333,74.0,70.0,72.0,70.18666666666667,67.0,69.0,68.0,68.0
147,2025-01-29 17:15:00,836.96,0.0,68.0,80.65666666666667,843.3133333333334,70.0,50.47,74.0,70.0,72.0,70.18666666666667,67.0,69.0,68.0,68.0
148,2025-01-29 17:30:00,842.6066666666666,0.0,67.83333333333333,80.98333333333333,834.13,70.0,49.82,74.0,70.0,72.0,70.18333333333334,67.0,69.0,68.0,68.0
149,2025-01-29 17:45:00,839.7800000000001,0.0,68.0,78.81,836.2533333333334,70.0,49.81666666666666,74.0,70.0,72.0,70.11666666666667,67.0,69.0,68.0,68.0
150,2025-01-29 18:00:00,824.9533333333334,0.0,67.83333333333333,78.57333333333334,823.5366666666667,70.0,48.07666666666666,74.0,70.0,72.0,70.14999999999999,67.0,69.0,68.0,68.0
151,2025-01-29 18:15:00,806.5866666666667,0.0,66.5,78.23,800.2333333333332,70.0,44.836666666666666,74.0,70.0,72.0,70.25,67.0,69.0,68.0,68.0
152,2025-01-29 18:30:00,791.0500000000001,0.0,65.33333333333333,77.40333333333332,783.9866666666667,70.0,42.66,74.0,70.0,72.0,70.26333333333334,67.0,69.0,68.0,68.0
153,2025-01-29 18:45:00,765.6199999999999,0.0,64.83333333333333,77.29333333333334,771.27,70.0,40.67333333333334,74.0,70.0,72.0,70.25666666666666,67.0,69.0,68.0,68.0
154,2025-01-29 19:00:00,825.6566666666668,0.0,70.66666666666667,71.79,834.1333333333333,70.0,49.34666666666666,74.0,70.0,72.0,69.79,67.0,69.0,68.0,68.0
155,2025-01-29 19:15:00,894.1700000000001,0.0,76.0,75.01666666666667,896.9933333333333,70.0,58.370000000000005,74.0,70.0,72.0,69.50666666666666,67.0,69.0,68.0,68.0
156,2025-01-29 19:30:00,922.4233333333332,0.0,77.66666666666667,75.14666666666666,925.2433333333332,70.0,62.10333333333333,74.0,70.0,72.0,69.48,67.0,69.0,68.0,68.0
157,2025-01-29 19:45:00,911.8233333333334,0.0,76.0,74.27,919.5933333333334,70.0,61.153333333333336,74.0,70.0,72.0,69.67666666666666,67.0,69.0,68.0,68.0
158,2025-01-29 20:00:00,922.4233333333332,0.0,76.33333333333333,75.36333333333333,924.54,70.0,62.03,74.0,70.0,72.0,69.74666666666667,67.0,69.0,68.0,68.0
159,2025-01-29 20:15:00,906.1733333333332,0.0,74.16666666666667,74.92,909.0,70.0,60.01333333333333,74.0,70.0,72.0,69.89999999999999,67.0,69.0,68.0,68.0
160,2025-01-29 20:30:00,879.3333333333334,0.0,69.83333333333333,74.72333333333333,872.2733333333334,70.0,54.8,74.0,70.0,72.0,70.15333333333334,67.0,69.0,68.0,68.0
161,2025-01-29 20:45:00,841.9033333333333,0.0,65.83333333333333,73.8,842.61,70.0,50.723333333333336,74.0,70.0,72.0,70.27666666666666,67.0,69.0,68.0,68.0
162,2025-01-29 21:00:00,841.9,0.0,64.66666666666667,69.81666666666666,836.2533333333334,70.0,50.53,74.0,70.0,72.0,70.2,67.0,69.0,68.0,68.0
163,2025-01-29 21:15:00,838.3733333333333,0.0,64.16666666666667,68.95,833.4266666666667,70.0,49.10999999999999,74.0,70.0,72.0,70.17666666666668,67.0,69.0,68.0,68.0
164,2025-01-29 21:30:00,840.4900000000001,0.0,65.0,67.64999999999999,836.96,70.0,49.89666666666667,74.0,70.0,72.0,70.08999999999999,67.0,69.0,68.0,68.0
165,2025-01-29 21:45:00,841.1933333333333,0.0,65.0,68.95333333333333,833.4266666666667,70.0,49.84333333333333,74.0,70.0,72.0,70.07,67.0,69.0,68.0,68.0
166,2025-01-29 22:00:00,831.3066666666667,0.0,65.0,68.67,833.4233333333333,70.0,49.28666666666667,74.0,70.0,72.0,70.05333333333334,67.0,69.0,68.0,68.0
167,2025-01-29 22:15:00,832.0166666666668,0.0,65.33333333333333,69.99666666666667,835.5466666666667,70.0,49.723333333333336,74.0,70.0,72.0,70.02333333333333,67.0,69.0,68.0,68.0
168,2025-01-29 22:30:00,836.9566666666666,0.0,66.16666666666667,70.69333333333333,836.96,70.0,50.30666666666667,74.0,70.0,72.0,69.99333333333334,67.0,69.0,68.0,68.0
