,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
308,2025-01-31 09:30:00,652.6166666666667,0.0,,45.0,100.91666666666669,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,413.3333333333333,0.0,71.65,,67.0,69.0,85.0,68.0,0.0
309,2025-01-31 09:45:00,649.7933333333334,0.0,,44.833333333333336,100.93333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,411.6666666666667,0.0,71.64666666666666,,67.0,69.0,85.0,68.0,0.0
310,2025-01-31 10:00:00,644.8466666666667,0.0,,45.0,100.97666666666667,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,410.6666666666667,0.0,71.65,,67.0,69.0,85.0,68.0,0.0
311,2025-01-31 10:15:00,648.38,0.0,,45.0,100.90333333333336,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,414.0,0.0,71.65,,67.0,69.0,85.0,68.0,0.0
312,2025-01-31 10:30:00,648.38,0.0,,45.0,100.54666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,424.0,0.0,71.64666666666666,,67.0,69.0,85.0,68.0,0.0
313,2025-01-31 10:45:00,647.67,0.0,,45.0,100.77,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,424.0,0.0,71.77,,67.0,69.0,85.0,68.0,0.0
314,2025-01-31 11:00:00,652.6166666666667,0.0,,45.0,100.7,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,439.0,0.0,71.8,,67.0,69.0,85.0,68.0,0.0
315,2025-01-31 11:15:00,654.0266666666666,0.0,,45.0,100.51,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,455.3333333333333,0.0,71.71666666666665,,67.0,69.0,85.0,68.0,0.0
316,2025-01-31 11:30:00,651.91,0.0,,45.0,100.58,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,465.3333333333333,0.0,71.78,,67.0,69.0,85.0,68.0,0.0
317,2025-01-31 11:45:00,644.14,0.0,,45.0,100.40666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,448.6666666666667,0.0,71.71333333333332,,67.0,69.0,85.0,68.0,0.0
318,2025-01-31 12:00:00,656.1466666666666,0.0,,45.0,100.35666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,452.6666666666667,0.0,71.76666666666667,,67.0,69.0,85.0,68.0,0.0
319,2025-01-31 12:15:00,652.62,0.0,,45.0,100.60333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,451.6666666666667,0.0,71.93333333333334,,67.0,69.0,85.0,68.0,0.0
320,2025-01-31 12:30:00,653.3233333333334,0.0,,45.0,101.1,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,433.6666666666667,0.0,71.99,,67.0,69.0,85.0,68.0,0.0
321,2025-01-31 12:45:00,642.7266666666666,0.0,,45.0,101.70333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,447.6666666666667,0.0,72.08333333333333,,67.0,69.0,85.0,68.0,0.0
322,2025-01-31 13:00:00,656.15,0.0,,45.0,101.75666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,488.0,0.0,72.26666666666667,,67.0,69.0,85.0,68.0,0.0
323,2025-01-31 13:15:00,647.6733333333333,0.0,,45.333333333333336,94.97666666666667,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,558.6666666666666,0.0,72.33333333333333,,67.0,69.0,85.0,68.0,0.0
324,2025-01-31 13:30:00,649.7933333333334,0.0,,45.333333333333336,98.93,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,542.0,0.0,72.36666666666667,,67.0,69.0,85.0,68.0,0.0
325,2025-01-31 13:45:00,644.8466666666667,0.0,,45.333333333333336,97.30333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,466.3333333333333,0.0,72.16000000000001,,67.0,69.0,85.0,68.0,0.0
326,2025-01-31 14:00:00,650.4966666666667,0.0,,45.333333333333336,94.58,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,455.6666666666667,0.0,72.10333333333334,,67.0,69.0,85.0,68.0,0.0
327,2025-01-31 14:15:00,648.3766666666667,0.0,,45.5,98.71,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,454.3333333333333,0.0,71.94,,67.0,69.0,85.0,68.0,0.0
328,2025-01-31 14:30:00,645.5533333333333,0.0,,45.0,93.56666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,484.3333333333333,0.0,72.16000000000001,,67.0,69.0,85.0,68.0,0.0
329,2025-01-31 14:45:00,654.7333333333333,0.0,,45.0,93.11,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,485.0,0.0,72.03333333333332,,67.0,69.0,85.0,68.0,0.0
330,2025-01-31 15:00:00,651.2033333333334,0.0,,45.0,93.32666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,446.0,0.0,71.78666666666668,,67.0,69.0,85.0,68.0,0.0
331,2025-01-31 15:15:00,649.79,0.0,,45.0,93.54666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,436.6666666666667,0.0,71.63666666666667,,67.0,69.0,85.0,68.0,0.0
332,2025-01-31 15:30:00,652.6133333333333,0.0,,45.0,93.29666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,461.6666666666667,0.0,71.7,,67.0,69.0,85.0,68.0,0.0
333,2025-01-31 15:45:00,646.26,0.0,,45.0,93.34,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,449.6666666666667,0.0,71.54666666666667,,67.0,69.0,85.0,68.0,0.0
334,2025-01-31 16:00:00,653.32,0.0,,45.0,93.65333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,432.0,0.0,71.27666666666666,,67.0,69.0,85.0,68.0,0.0
335,2025-01-31 16:15:00,644.14,0.0,,45.0,93.73333333333336,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,424.0,0.0,71.05,,67.0,69.0,85.0,68.0,0.0
336,2025-01-31 16:30:00,653.3233333333334,0.0,,45.0,93.57333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,434.0,0.0,71.09333333333332,,67.0,69.0,85.0,68.0,0.0
337,2025-01-31 16:45:00,644.8466666666667,0.0,,45.0,93.56333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,429.3333333333333,0.0,70.97666666666667,,67.0,69.0,85.0,68.0,0.0
338,2025-01-31 17:00:00,653.32,0.0,,45.333333333333336,93.46333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,430.0,0.0,70.95,,67.0,69.0,85.0,68.0,0.0
339,2025-01-31 17:15:00,649.0866666666667,0.0,,45.0,93.43,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,430.6666666666667,0.0,70.92,,67.0,69.0,85.0,68.0,0.0
340,2025-01-31 17:30:00,649.7933333333334,0.0,,45.0,93.52333333333333,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,491.6666666666667,0.0,71.15333333333332,,67.0,69.0,85.0,68.0,0.0
341,2025-01-31 17:45:00,654.0300000000001,0.0,,45.0,93.89666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,485.6666666666667,0.0,71.31666666666666,,67.0,69.0,85.0,68.0,0.0
342,2025-01-31 18:00:00,649.7933333333334,0.0,,45.0,93.88333333333333,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,465.6666666666667,0.0,71.08999999999999,,67.0,69.0,85.0,68.0,0.0
343,2025-01-31 18:15:00,644.8466666666667,0.0,,45.0,93.99666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,509.3333333333333,0.0,71.45,,67.0,69.0,85.0,68.0,0.0
344,2025-01-31 18:30:00,652.6166666666667,0.0,,45.0,94.23666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,483.6666666666667,0.0,71.40333333333332,,67.0,69.0,85.0,68.0,0.0
345,2025-01-31 18:45:00,651.1999999999999,0.0,,45.0,93.97666666666667,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,461.6666666666667,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
346,2025-01-31 19:00:00,651.9066666666666,0.0,,45.0,94.07666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,471.6666666666667,0.0,71.27333333333333,,67.0,69.0,85.0,68.0,0.0
347,2025-01-31 19:15:00,654.0266666666666,0.0,,44.833333333333336,94.25333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,448.0,0.0,71.21333333333332,,67.0,69.0,85.0,68.0,0.0
348,2025-01-31 19:30:00,646.9666666666667,0.0,,45.0,94.16,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,431.3333333333333,0.0,70.91666666666667,,67.0,69.0,85.0,68.0,0.0
349,2025-01-31 19:45:00,645.5500000000001,0.0,,44.5,94.22333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,426.0,0.0,70.81666666666666,,67.0,69.0,85.0,68.0,0.0
350,2025-01-31 20:00:00,650.4933333333333,0.0,,44.0,93.99333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,437.6666666666667,0.0,70.87,,67.0,69.0,85.0,68.0,0.0
351,2025-01-31 20:15:00,644.8466666666667,0.0,,44.0,94.03000000000002,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,430.6666666666667,0.0,70.90333333333334,,67.0,69.0,85.0,68.0,0.0
352,2025-01-31 20:30:00,646.26,0.0,,44.0,93.83333333333331,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,424.0,0.0,70.82333333333334,,67.0,69.0,85.0,68.0,0.0
353,2025-01-31 20:45:00,652.6166666666667,0.0,,44.0,93.68666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,421.3333333333333,0.0,70.81666666666666,,67.0,69.0,85.0,68.0,0.0
354,2025-01-31 21:00:00,648.38,0.0,,44.0,93.50666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,415.3333333333333,0.0,70.79666666666667,,67.0,69.0,85.0,68.0,0.0
355,2025-01-31 21:15:00,651.2066666666666,0.0,,44.0,93.57666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,418.6666666666667,0.0,70.74666666666667,,67.0,69.0,85.0,68.0,0.0
356,2025-01-31 21:30:00,649.79,0.0,,43.66666666666666,93.32666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,416.6666666666667,0.0,70.71333333333332,,67.0,69.0,85.0,68.0,0.0
357,2025-01-31 21:45:00,650.5,0.0,,43.833333333333336,93.27333333333333,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,417.3333333333333,0.0,70.67333333333333,,67.0,69.0,85.0,68.0,0.0
358,2025-01-31 22:00:00,654.7333333333333,0.0,,44.0,93.20333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,416.0,0.0,70.68,,67.0,69.0,85.0,68.0,0.0
359,2025-01-31 22:15:00,653.32,0.0,,43.833333333333336,92.50333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,448.0,0.0,70.89,,67.0,69.0,85.0,68.0,0.0
360,2025-01-31 22:30:00,654.0266666666666,0.0,,44.0,98.46333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,430.0,0.0,70.91666666666667,,67.0,69.0,85.0,68.0,0.0
361,2025-01-31 22:45:00,648.38,0.0,,44.16666666666666,94.55666666666669,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,454.3333333333333,0.0,71.38,,67.0,69.0,85.0,68.0,0.0
362,2025-01-31 23:00:00,651.9066666666666,0.0,,44.16666666666666,96.98666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,445.6666666666667,0.0,71.28666666666668,,67.0,69.0,85.0,68.0,0.0
363,2025-01-31 23:15:00,646.9666666666667,0.0,,44.16666666666666,95.29333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,425.3333333333333,0.0,71.05333333333333,,67.0,69.0,85.0,68.0,0.0
364,2025-01-31 23:30:00,642.7266666666666,0.0,,44.0,95.03666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,426.3333333333333,0.0,70.96333333333332,,67.0,69.0,85.0,68.0,0.0
365,2025-01-31 23:45:00,646.2566666666667,0.0,,44.333333333333336,96.17666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,439.3333333333333,0.0,71.12666666666667,,67.0,69.0,85.0,68.0,0.0
366,2025-02-01 00:00:00,651.2033333333334,0.0,,44.0,93.86,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,438.0,0.0,71.13333333333333,,67.0,69.0,85.0,68.0,0.0
367,2025-02-01 00:15:00,648.38,0.0,,44.333333333333336,99.08,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,422.6666666666667,0.0,70.98666666666666,,67.0,69.0,85.0,68.0,0.0
368,2025-02-01 00:30:00,647.6733333333333,0.0,,44.333333333333336,95.00666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,416.6666666666667,0.0,70.95333333333333,,67.0,69.0,85.0,68.0,0.0
369,2025-02-01 00:45:00,654.0266666666666,0.0,,44.16666666666666,96.55666666666669,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,414.3333333333333,0.0,70.95,,67.0,69.0,85.0,68.0,0.0
370,2025-02-01 01:00:00,649.79,0.0,,44.66666666666666,99.55333333333331,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,418.6666666666667,0.0,70.96333333333332,,67.0,69.0,85.0,68.0,0.0
371,2025-02-01 01:15:00,650.4966666666667,0.0,,44.5,98.40666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,411.6666666666667,0.0,71.00666666666666,,67.0,69.0,85.0,68.0,0.0
372,2025-02-01 01:30:00,650.5,0.0,,45.0,99.58333333333331,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,409.6666666666667,0.0,71.0,,67.0,69.0,85.0,68.0,0.0
373,2025-02-01 01:45:00,651.2033333333334,0.0,,44.5,98.85333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,408.3333333333333,0.0,71.15666666666665,,67.0,69.0,85.0,68.0,0.0
374,2025-02-01 02:00:00,653.32,0.0,,45.0,98.50666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,409.0,0.0,71.13666666666667,,67.0,69.0,85.0,68.0,0.0
375,2025-02-01 02:15:00,648.38,0.0,,45.0,101.57,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,408.3333333333333,0.0,71.22,,67.0,69.0,85.0,68.0,0.0
376,2025-02-01 02:30:00,642.7266666666666,0.0,,45.0,101.87,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.6666666666667,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
377,2025-02-01 02:45:00,647.6733333333333,0.0,,45.0,101.51666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,410.0,0.0,71.35,,67.0,69.0,85.0,68.0,0.0
378,2025-02-01 03:00:00,649.0833333333334,0.0,,45.0,101.49333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,412.6666666666667,0.0,71.33666666666666,,67.0,69.0,85.0,68.0,0.0
379,2025-02-01 03:15:00,648.38,0.0,,45.0,101.26333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,410.6666666666667,0.0,71.33,,67.0,69.0,85.0,68.0,0.0
380,2025-02-01 03:30:00,646.9666666666667,0.0,,45.0,101.12,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.6666666666667,0.0,71.27666666666666,,67.0,69.0,85.0,68.0,0.0
381,2025-02-01 03:45:00,651.2033333333334,0.0,,45.0,100.81333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.6666666666667,0.0,71.27,,67.0,69.0,85.0,68.0,0.0
382,2025-02-01 04:00:00,647.67,0.0,,45.0,100.65666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,409.6666666666667,0.0,71.34333333333333,,67.0,69.0,85.0,68.0,0.0
383,2025-02-01 04:15:00,651.2033333333334,0.0,,45.0,100.62666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,414.6666666666667,0.0,71.34333333333332,,67.0,69.0,85.0,68.0,0.0
384,2025-02-01 04:30:00,647.67,0.0,,45.0,100.76333333333334,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,425.0,0.0,71.34333333333333,,67.0,69.0,85.0,68.0,0.0
385,2025-02-01 04:45:00,652.6166666666667,0.0,,45.0,100.84333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,414.6666666666667,0.0,71.33666666666666,,67.0,69.0,85.0,68.0,0.0
386,2025-02-01 05:00:00,648.3766666666667,0.0,,45.0,100.79666666666668,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,410.3333333333333,0.0,71.31333333333333,,67.0,69.0,85.0,68.0,0.0
387,2025-02-01 05:15:00,652.6166666666667,0.0,,45.0,100.42333333333332,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.0,0.0,71.24666666666667,,67.0,69.0,85.0,68.0,0.0
388,2025-02-01 05:30:00,647.6733333333333,0.0,,45.0,100.8,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.0,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
389,2025-02-01 05:45:00,657.5566666666667,0.0,,45.0,100.61666666666667,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,405.6666666666667,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
390,2025-02-01 06:00:00,651.91,0.0,,45.5,100.52,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,406.3333333333333,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
391,2025-02-01 06:15:00,654.0266666666666,0.0,,45.5,100.37,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,405.6666666666667,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
392,2025-02-01 06:30:00,644.14,0.0,,45.5,99.67666666666666,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,406.3333333333333,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
393,2025-02-01 06:45:00,647.6733333333333,0.0,,45.5,98.80333333333331,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,405.6666666666667,0.0,71.24,,67.0,69.0,85.0,68.0,0.0
394,2025-02-01 07:00:00,649.0833333333334,0.0,,45.5,98.84999999999998,650.5,0.0,77.99,,100.0,74.0,0.0,70.0,407.0,0.0,71.19,,67.0,69.0,85.0,68.0,0.0
395,2025-02-01 07:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
396,2025-02-01 07:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
397,2025-02-01 07:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
398,2025-02-01 08:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
399,2025-02-01 08:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
400,2025-02-01 08:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
401,2025-02-01 08:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
402,2025-02-01 09:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
403,2025-02-01 09:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
404,2025-02-01 09:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
405,2025-02-01 09:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
406,2025-02-01 10:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
407,2025-02-01 10:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
408,2025-02-01 10:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
409,2025-02-01 10:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
410,2025-02-01 11:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
411,2025-02-01 11:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
412,2025-02-01 11:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
413,2025-02-01 11:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
414,2025-02-01 12:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
415,2025-02-01 12:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
416,2025-02-01 12:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
417,2025-02-01 12:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
418,2025-02-01 13:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
419,2025-02-01 13:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
420,2025-02-01 13:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
421,2025-02-01 13:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
422,2025-02-01 14:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
423,2025-02-01 14:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
424,2025-02-01 14:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
425,2025-02-01 14:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
426,2025-02-01 15:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
427,2025-02-01 15:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
428,2025-02-01 15:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
429,2025-02-01 15:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
430,2025-02-01 16:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
431,2025-02-01 16:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
432,2025-02-01 16:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
433,2025-02-01 16:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
434,2025-02-01 17:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
435,2025-02-01 17:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
436,2025-02-01 17:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
437,2025-02-01 17:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
438,2025-02-01 18:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
439,2025-02-01 18:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
440,2025-02-01 18:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
441,2025-02-01 18:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
442,2025-02-01 19:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
443,2025-02-01 19:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
444,2025-02-01 19:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
445,2025-02-01 19:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
446,2025-02-01 20:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
447,2025-02-01 20:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
448,2025-02-01 20:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
449,2025-02-01 20:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
450,2025-02-01 21:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
451,2025-02-01 21:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
452,2025-02-01 21:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
453,2025-02-01 21:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
454,2025-02-01 22:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
455,2025-02-01 22:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
456,2025-02-01 22:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
457,2025-02-01 22:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
458,2025-02-01 23:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
459,2025-02-01 23:15:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
460,2025-02-01 23:30:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
461,2025-02-01 23:45:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
462,2025-02-02 00:00:00,,,,,,650.5,,77.99,,,74.0,,70.0,,0.0,,,67.0,69.0,85.0,68.0,0.0
