,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
106,2025-01-29 07:00:00,596.11,0.0,,98.5,67.52,599.64,0.0,70.0,,19.07,74.0,0.0,70.0,1.0,0.0,69.97333333333334,,84.0,69.0,85.0,68.0,
107,2025-01-29 07:15:00,594.6999999999999,0.0,,98.5,67.7,599.64,0.0,70.0,,19.686666666666667,74.0,0.0,70.0,1.0,0.0,69.95333333333333,,84.0,69.0,85.0,68.0,
108,2025-01-29 07:30:00,600.3466666666667,0.0,,98.5,67.76666666666667,599.64,0.0,70.0,,20.386666666666667,74.0,0.0,70.0,1.0,0.0,69.94,,84.0,69.0,85.0,68.0,
109,2025-01-29 07:45:00,598.23,0.0,,98.5,67.90666666666668,599.64,0.0,70.0,,20.60333333333333,74.0,0.0,70.0,1.0,0.0,69.94666666666666,,84.0,69.0,85.0,68.0,
110,2025-01-29 08:00:00,589.7566666666667,0.0,,98.5,68.03,599.64,0.0,70.0,,20.906666666666663,74.0,0.0,70.0,1.0,0.0,69.93666666666667,,84.0,69.0,85.0,68.0,
111,2025-01-29 08:15:00,599.6433333333333,0.0,,98.5,68.21,599.64,0.0,70.0,,21.62333333333333,74.0,0.0,70.0,1.0,0.0,69.93,,84.0,69.0,85.0,68.0,
112,2025-01-29 08:30:00,593.9966666666666,0.0,,98.83333333333331,68.26333333333334,599.64,0.0,70.0,,21.813333333333333,74.0,0.0,70.0,1.0,0.0,69.94666666666666,,84.0,69.0,85.0,68.0,
113,2025-01-29 08:45:00,595.4066666666666,0.0,,98.66666666666669,68.27,599.64,0.0,70.0,,22.036666666666665,74.0,0.0,70.0,1.0,0.0,69.94,,84.0,69.0,85.0,68.0,
114,2025-01-29 09:00:00,605.2933333333334,0.0,,98.66666666666669,68.36,599.64,0.0,70.0,,22.396666666666665,74.0,0.0,70.0,1.0,0.0,69.94,,84.0,69.0,85.0,68.0,
115,2025-01-29 09:15:00,604.5866666666667,0.0,,98.83333333333331,68.46333333333332,599.64,0.0,70.0,,23.126666666666665,74.0,0.0,70.0,1.0,0.0,69.93333333333334,,84.0,69.0,85.0,68.0,
116,2025-01-29 09:30:00,594.6999999999999,0.0,,99.0,68.51666666666667,599.64,0.0,70.0,,23.58333333333333,74.0,0.0,70.0,1.0,0.0,69.93666666666667,,84.0,69.0,85.0,68.0,
117,2025-01-29 09:45:00,601.7633333333333,0.0,,99.0,68.73666666666666,599.64,0.0,70.0,,24.616666666666664,74.0,0.0,70.0,1.0,0.0,69.91333333333334,,84.0,69.0,85.0,68.0,
118,2025-01-29 10:00:00,601.76,0.0,,99.0,68.55333333333334,599.64,0.0,70.0,,24.040000000000003,74.0,0.0,70.0,1.0,0.0,69.95333333333333,,84.0,69.0,85.0,68.0,
119,2025-01-29 10:15:00,599.6433333333333,0.0,,99.0,68.54,599.64,0.0,70.0,,24.44,74.0,0.0,70.0,1.0,0.0,69.94666666666666,,84.0,69.0,85.0,68.0,
120,2025-01-29 10:30:00,594.6999999999999,0.0,,99.0,68.55666666666667,599.64,0.0,70.0,,24.586666666666662,74.0,0.0,70.0,1.0,0.0,69.94666666666666,,84.0,69.0,85.0,68.0,
121,2025-01-29 10:45:00,598.23,0.0,,98.66666666666669,68.69666666666667,599.64,0.0,70.0,,25.80666666666667,74.0,0.0,70.0,1.0,0.0,69.91,,84.0,69.0,85.0,68.0,
122,2025-01-29 11:00:00,602.4699999999999,0.0,,98.83333333333331,69.28666666666668,599.64,0.0,70.0,,28.176666666666662,74.0,0.0,70.0,1.0,0.0,69.84,,84.0,69.0,85.0,68.0,
