,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
104,2025-01-29 06:30:00,536.08,0.0,,49.16666666666666,91.44,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.81,,67.0,69.0,85.0,68.0
105,2025-01-29 06:45:00,547.3766666666667,0.0,,49.16666666666666,91.46999999999998,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.76666666666667,,67.0,69.0,85.0,68.0
106,2025-01-29 07:00:00,533.9566666666666,0.0,,49.16666666666666,91.46,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.73333333333333,,67.0,69.0,85.0,68.0
107,2025-01-29 07:15:00,537.49,0.0,,49.333333333333336,91.43,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.49333333333334,,67.0,69.0,85.0,68.0
108,2025-01-29 07:30:00,540.3133333333334,0.0,,49.333333333333336,91.28666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.51333333333334,,67.0,69.0,85.0,68.0
109,2025-01-29 07:45:00,538.9033333333333,0.0,,49.333333333333336,91.34666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.39999999999999,,67.0,69.0,85.0,68.0
110,2025-01-29 08:00:00,544.5533333333333,0.0,,49.5,91.34333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.36999999999999,,67.0,69.0,85.0,68.0
111,2025-01-29 08:15:00,527.6,0.0,,49.5,91.38666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.34666666666668,,67.0,69.0,85.0,68.0
112,2025-01-29 08:30:00,539.6066666666667,0.0,,49.5,91.42333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.76,,67.0,69.0,85.0,68.0
113,2025-01-29 08:45:00,549.4966666666666,0.0,,49.5,91.32333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.34666666666666,,67.0,69.0,85.0,68.0
114,2025-01-29 09:00:00,537.4933333333333,0.0,,49.5,91.21,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.00666666666667,,67.0,69.0,85.0,68.0
115,2025-01-29 09:15:00,534.6666666666666,0.0,,49.833333333333336,91.31,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.74666666666667,,67.0,69.0,85.0,68.0
116,2025-01-29 09:30:00,541.7233333333334,0.0,,49.833333333333336,91.34,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.66000000000001,,67.0,69.0,85.0,68.0
117,2025-01-29 09:45:00,542.43,0.0,,50.333333333333336,91.34,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.56666666666666,,67.0,69.0,85.0,68.0
118,2025-01-29 10:00:00,540.3166666666667,0.0,,50.0,91.14333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.55666666666666,,67.0,69.0,85.0,68.0
119,2025-01-29 10:15:00,542.4366666666666,0.0,,50.333333333333336,91.04,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.46333333333332,,67.0,69.0,85.0,68.0
120,2025-01-29 10:30:00,542.4333333333333,0.0,,50.5,91.04666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.23666666666666,,67.0,69.0,85.0,68.0
121,2025-01-29 10:45:00,533.25,0.0,,50.333333333333336,90.91333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.23,,67.0,69.0,85.0,68.0
122,2025-01-29 11:00:00,548.0833333333334,0.0,,50.5,90.73333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.83999999999999,,67.0,69.0,85.0,68.0
123,2025-01-29 11:15:00,533.25,0.0,,50.5,90.53000000000002,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.91333333333334,,67.0,69.0,85.0,68.0
124,2025-01-29 11:30:00,536.0766666666667,0.0,,50.5,90.39666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.62333333333333,,67.0,69.0,85.0,68.0
125,2025-01-29 11:45:00,542.4366666666666,0.0,,50.5,90.21333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.46666666666665,,67.0,69.0,85.0,68.0
126,2025-01-29 12:00:00,541.0233333333334,0.0,,50.5,90.36,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.14,,67.0,69.0,85.0,68.0
127,2025-01-29 12:15:00,546.67,0.0,,50.66666666666666,90.20666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.97666666666667,,67.0,69.0,85.0,68.0
128,2025-01-29 12:30:00,550.91,0.0,,51.0,90.18666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.50333333333333,,67.0,69.0,85.0,68.0
129,2025-01-29 12:45:00,541.7266666666666,0.0,,50.5,90.06666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.34666666666666,,67.0,69.0,85.0,68.0
130,2025-01-29 13:00:00,544.55,0.0,,50.66666666666666,90.23333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.27666666666667,,67.0,69.0,85.0,68.0
131,2025-01-29 13:15:00,547.3766666666667,0.0,,50.833333333333336,90.19333333333331,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.44333333333334,,67.0,69.0,85.0,68.0
132,2025-01-29 13:30:00,544.5533333333333,0.0,,50.833333333333336,90.42333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.52333333333333,,67.0,69.0,85.0,68.0
133,2025-01-29 13:45:00,539.6066666666667,0.0,,51.0,90.64333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.41333333333334,,67.0,69.0,85.0,68.0
134,2025-01-29 14:00:00,541.73,0.0,,51.0,90.84333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.34666666666666,,67.0,69.0,85.0,68.0
135,2025-01-29 14:15:00,541.7266666666666,0.0,,50.833333333333336,91.00333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.90666666666667,,67.0,69.0,85.0,68.0
136,2025-01-29 14:30:00,533.25,0.0,,50.833333333333336,91.19666666666669,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.07333333333334,,67.0,69.0,85.0,68.0
137,2025-01-29 14:45:00,529.7199999999999,0.0,,50.833333333333336,91.32666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.95666666666666,,67.0,69.0,85.0,68.0
138,2025-01-29 15:00:00,532.5433333333334,0.0,,50.833333333333336,91.51666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.24666666666667,,67.0,69.0,85.0,68.0
139,2025-01-29 15:15:00,536.7833333333333,0.0,,51.0,91.72333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.40666666666667,,67.0,69.0,85.0,68.0
